Pallet: "pallet_uniques", Extrinsic: "create", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
28593,1545,0,0,0,0,0
24754,1435,0,0,0,0,0
36338,1341,0,0,0,0,0
23646,1315,0,0,0,0,0
23533,1330,0,0,0,0,0
23355,1308,0,0,0,0,0
23298,1307,0,0,0,0,0
23032,1345,0,0,0,0,0
22886,1333,0,0,0,0,0
22789,1301,0,0,0,0,0
28630,1417,0,0,0,0,0
22819,1316,0,0,0,0,0
23330,1342,0,0,0,0,0
23220,1340,0,0,0,0,0
23071,1314,0,0,0,0,0
23305,1332,0,0,0,0,0
23085,1346,0,0,0,0,0
23137,1319,0,0,0,0,0
23267,1297,0,0,0,0,0
23160,1337,0,0,0,0,0

Raw Storage Info
========
Storage: Uniques Class (r:1 w:1)
Storage: Uniques ClassAccount (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    23.29
              µs

Reads = 1
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    23.29
              µs

Reads = 1
Writes = 2

Pallet: "pallet_uniques", Extrinsic: "force_create", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
18885,1418,0,0,0,0,0
13800,1235,0,0,0,0,0
13486,1151,0,0,0,0,0
13242,1128,0,0,0,0,0
12803,1140,0,0,0,0,0
13010,1084,0,0,0,0,0
12847,1085,0,0,0,0,0
12777,1114,0,0,0,0,0
12640,1115,0,0,0,0,0
12892,1107,0,0,0,0,0
12641,1075,0,0,0,0,0
12674,1130,0,0,0,0,0
12693,1154,0,0,0,0,0
12876,1152,0,0,0,0,0
12639,1143,0,0,0,0,0
12710,1076,0,0,0,0,0
12709,1086,0,0,0,0,0
12692,1079,0,0,0,0,0
12962,1130,0,0,0,0,0
12587,1144,0,0,0,0,0

Raw Storage Info
========
Storage: Uniques Class (r:1 w:1)
Storage: Uniques ClassAccount (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=     12.8
              µs

Reads = 1
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=     12.8
              µs

Reads = 1
Writes = 2

Pallet: "pallet_uniques", Extrinsic: "destroy", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
n,m,a,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
1000,1000,440,9809005,3298,0,0,0,0,0
1000,1000,440,9935211,3251,0,0,0,0,0
1000,1000,440,9978777,3439,0,0,0,0,0
1000,1000,440,9945990,3521,0,0,0,0,0
1000,1000,440,9928334,3750,0,0,0,0,0
1000,1000,440,9829264,3330,0,0,0,0,0
1000,1000,440,10000412,3529,0,0,0,0,0
1000,1000,440,9883157,3730,0,0,0,0,0
1000,1000,440,9903428,4101,0,0,0,0,0
1000,1000,440,9847619,3582,0,0,0,0,0
1000,1000,440,9843074,3401,0,0,0,0,0
1000,1000,440,9744904,3722,0,0,0,0,0
1000,1000,440,9826794,3662,0,0,0,0,0
1000,1000,440,9913162,3679,0,0,0,0,0
1000,1000,460,10074344,3217,0,0,0,0,0
1000,1000,460,9587499,3647,0,0,0,0,0
1000,1000,460,9674830,3433,0,0,0,0,0
1000,1000,460,9606478,3975,0,0,0,0,0
1000,1000,460,9548065,4065,0,0,0,0,0
1000,1000,460,9600652,3510,0,0,0,0,0
1000,1000,460,9559715,3601,0,0,0,0,0
1000,1000,460,9698558,3396,0,0,0,0,0
1000,1000,460,9660545,4248,0,0,0,0,0
1000,1000,460,9584213,3662,0,0,0,0,0
1000,1000,460,9732655,3612,0,0,0,0,0
1000,1000,460,9593818,3718,0,0,0,0,0
1000,1000,460,9733822,3265,0,0,0,0,0
1000,1000,460,9674365,3680,0,0,0,0,0
1000,1000,460,9535894,3364,0,0,0,0,0
1000,1000,460,9669945,3543,0,0,0,0,0
1000,1000,460,9821963,4401,0,0,0,0,0
1000,1000,460,9666581,3886,0,0,0,0,0
1000,1000,460,9550326,3730,0,0,0,0,0
1000,1000,460,9599564,3573,0,0,0,0,0
1000,1000,480,10120403,3942,0,0,0,0,0
1000,1000,480,9960316,4094,0,0,0,0,0
1000,1000,480,9943825,3879,0,0,0,0,0
1000,1000,480,10034005,3809,0,0,0,0,0
1000,1000,480,10006040,3651,0,0,0,0,0
1000,1000,480,10033150,3254,0,0,0,0,0
1000,1000,480,10129855,3581,0,0,0,0,0
1000,1000,480,10022480,3940,0,0,0,0,0
1000,1000,480,10075372,3249,0,0,0,0,0
1000,1000,480,10044647,3689,0,0,0,0,0
1000,1000,480,9955915,3439,0,0,0,0,0
1000,1000,480,9866361,3328,0,0,0,0,0
1000,1000,480,9980484,3542,0,0,0,0,0
1000,1000,480,10033952,3966,0,0,0,0,0
1000,1000,480,10171982,3474,0,0,0,0,0
1000,1000,480,9986776,3539,0,0,0,0,0
1000,1000,480,9977529,3795,0,0,0,0,0
1000,1000,480,10004677,4018,0,0,0,0,0
1000,1000,480,10010333,3540,0,0,0,0,0
1000,1000,480,9927827,3594,0,0,0,0,0
1000,1000,500,10156479,3671,0,0,0,0,0
1000,1000,500,9960974,3555,0,0,0,0,0
1000,1000,500,10168822,3315,0,0,0,0,0
1000,1000,500,9987914,3236,0,0,0,0,0
1000,1000,500,10010384,3777,0,0,0,0,0
1000,1000,500,9951523,3430,0,0,0,0,0
1000,1000,500,10002106,4012,0,0,0,0,0
1000,1000,500,10164610,3666,0,0,0,0,0
1000,1000,500,9932868,3220,0,0,0,0,0
1000,1000,500,10123822,3459,0,0,0,0,0
1000,1000,500,9996630,3153,0,0,0,0,0
1000,1000,500,9987704,3351,0,0,0,0,0
1000,1000,500,9965519,3552,0,0,0,0,0
1000,1000,500,10176390,3704,0,0,0,0,0
1000,1000,500,10055033,4287,0,0,0,0,0
1000,1000,500,9894193,3507,0,0,0,0,0
1000,1000,500,10025596,3294,0,0,0,0,0
1000,1000,500,9986726,3043,0,0,0,0,0
1000,1000,500,10007163,3625,0,0,0,0,0
1000,1000,500,10050060,3417,0,0,0,0,0
1000,1000,520,10026988,3759,0,0,0,0,0
1000,1000,520,9972407,3369,0,0,0,0,0
1000,1000,520,9990344,3346,0,0,0,0,0
1000,1000,520,10022903,3350,0,0,0,0,0
1000,1000,520,9865477,3577,0,0,0,0,0
1000,1000,520,9922282,3598,0,0,0,0,0
1000,1000,520,9860627,3901,0,0,0,0,0
1000,1000,520,10153263,3839,0,0,0,0,0
1000,1000,520,9835501,3489,0,0,0,0,0
1000,1000,520,9915739,4715,0,0,0,0,0
1000,1000,520,9834055,3517,0,0,0,0,0
1000,1000,520,9917447,4107,0,0,0,0,0
1000,1000,520,10334865,4196,0,0,0,0,0
1000,1000,520,9953242,3865,0,0,0,0,0
1000,1000,520,9938710,3570,0,0,0,0,0
1000,1000,520,9948733,3689,0,0,0,0,0
1000,1000,520,9968807,4154,0,0,0,0,0
1000,1000,520,9884754,3572,0,0,0,0,0
1000,1000,520,9845589,3226,0,0,0,0,0
1000,1000,520,10037827,3370,0,0,0,0,0
1000,1000,540,9959642,3419,0,0,0,0,0
1000,1000,540,10024554,3510,0,0,0,0,0
1000,1000,540,10116222,3915,0,0,0,0,0
1000,1000,540,10082400,3422,0,0,0,0,0
1000,1000,540,9966069,3843,0,0,0,0,0
1000,1000,540,10056539,3723,0,0,0,0,0
1000,1000,540,9950879,3400,0,0,0,0,0
1000,1000,540,10016988,3698,0,0,0,0,0
1000,1000,540,10092957,3724,0,0,0,0,0
1000,1000,540,10393809,3984,0,0,0,0,0
1000,1000,540,10100125,3438,0,0,0,0,0
1000,1000,540,10131124,3309,0,0,0,0,0
1000,1000,540,9907608,4338,0,0,0,0,0
1000,1000,540,10037259,3163,0,0,0,0,0
1000,1000,540,9956437,3574,0,0,0,0,0
1000,1000,540,10065993,3791,0,0,0,0,0
1000,1000,540,10136548,3693,0,0,0,0,0
1000,1000,540,10026312,4012,0,0,0,0,0
1000,1000,540,10004362,3156,0,0,0,0,0
1000,1000,540,10129094,3794,0,0,0,0,0
1000,1000,560,9868653,3227,0,0,0,0,0
1000,1000,560,9813858,3443,0,0,0,0,0
1000,1000,560,9860667,3718,0,0,0,0,0
1000,1000,560,9808624,3225,0,0,0,0,0
1000,1000,560,9912161,3928,0,0,0,0,0
1000,1000,560,9780096,3935,0,0,0,0,0
1000,1000,560,9814355,3238,0,0,0,0,0
1000,1000,560,9810871,3431,0,0,0,0,0
1000,1000,560,9905994,3484,0,0,0,0,0
1000,1000,560,9902918,3400,0,0,0,0,0
1000,1000,560,9672189,3517,0,0,0,0,0
1000,1000,560,10080589,3553,0,0,0,0,0
1000,1000,560,9803544,3891,0,0,0,0,0
1000,1000,560,9874916,3259,0,0,0,0,0
1000,1000,560,9731097,3946,0,0,0,0,0
1000,1000,560,9947109,3282,0,0,0,0,0
1000,1000,560,9829388,3940,0,0,0,0,0
1000,1000,560,9781491,3874,0,0,0,0,0
1000,1000,560,9903873,3998,0,0,0,0,0
1000,1000,560,9978972,3708,0,0,0,0,0
1000,1000,580,9912339,3833,0,0,0,0,0
1000,1000,580,9929812,4042,0,0,0,0,0
1000,1000,580,9949787,3750,0,0,0,0,0
1000,1000,580,9978933,3835,0,0,0,0,0
1000,1000,580,10015996,3961,0,0,0,0,0
1000,1000,580,9896820,3850,0,0,0,0,0
1000,1000,580,10012536,3699,0,0,0,0,0
1000,1000,580,10065650,3918,0,0,0,0,0
1000,1000,580,9944259,3677,0,0,0,0,0
1000,1000,580,9910171,3536,0,0,0,0,0
1000,1000,580,9919960,3885,0,0,0,0,0
1000,1000,580,9842979,3535,0,0,0,0,0
1000,1000,580,9965522,4108,0,0,0,0,0
1000,1000,580,9932489,3593,0,0,0,0,0
1000,1000,580,9957144,3677,0,0,0,0,0
1000,1000,580,10079372,3765,0,0,0,0,0
1000,1000,580,9866731,3588,0,0,0,0,0
1000,1000,580,10002395,3774,0,0,0,0,0
1000,1000,580,9897519,3795,0,0,0,0,0
1000,1000,580,10037347,3785,0,0,0,0,0
1000,1000,600,10161219,3473,0,0,0,0,0
1000,1000,600,10150481,3639,0,0,0,0,0
1000,1000,600,10002072,3405,0,0,0,0,0
1000,1000,600,9994444,3294,0,0,0,0,0
1000,1000,600,10059340,3782,0,0,0,0,0
1000,1000,600,10030383,3440,0,0,0,0,0
1000,1000,600,10070996,3683,0,0,0,0,0
1000,1000,600,10063486,3557,0,0,0,0,0
1000,1000,600,10187889,3454,0,0,0,0,0
1000,1000,600,10107963,3128,0,0,0,0,0
1000,1000,600,10015925,3198,0,0,0,0,0
1000,1000,600,10112203,3613,0,0,0,0,0
1000,1000,600,10084338,4284,0,0,0,0,0
1000,1000,600,10303539,3608,0,0,0,0,0
1000,1000,600,10183922,3611,0,0,0,0,0
1000,1000,600,10031828,4052,0,0,0,0,0
1000,1000,600,10096771,3254,0,0,0,0,0
1000,1000,600,10035321,3700,0,0,0,0,0
1000,1000,600,10081905,3558,0,0,0,0,0
1000,1000,600,10218746,3842,0,0,0,0,0
1000,1000,620,9824021,4294,0,0,0,0,0
1000,1000,620,9862089,3547,0,0,0,0,0
1000,1000,620,9967618,3768,0,0,0,0,0
1000,1000,620,9878868,3735,0,0,0,0,0
1000,1000,620,9909548,3539,0,0,0,0,0
1000,1000,620,9994386,3691,0,0,0,0,0
1000,1000,620,9824285,4103,0,0,0,0,0
1000,1000,620,9935499,3900,0,0,0,0,0
1000,1000,620,9856676,4194,0,0,0,0,0
1000,1000,620,9931401,3750,0,0,0,0,0
1000,1000,620,10056775,3509,0,0,0,0,0
1000,1000,620,10040371,3845,0,0,0,0,0
1000,1000,620,10019588,4081,0,0,0,0,0
1000,1000,620,9882745,3564,0,0,0,0,0
1000,1000,620,9954159,3876,0,0,0,0,0
1000,1000,620,9966772,3430,0,0,0,0,0
1000,1000,620,9943772,3553,0,0,0,0,0
1000,1000,620,10070846,3838,0,0,0,0,0
1000,1000,620,9951951,3935,0,0,0,0,0
1000,1000,620,9915035,3180,0,0,0,0,0
1000,1000,640,10129251,3329,0,0,0,0,0
1000,1000,640,10119263,3694,0,0,0,0,0
1000,1000,640,10201694,3640,0,0,0,0,0
1000,1000,640,10047801,3855,0,0,0,0,0
1000,1000,640,10174880,3486,0,0,0,0,0
1000,1000,640,10100637,3557,0,0,0,0,0
1000,1000,640,10175494,3697,0,0,0,0,0
1000,1000,640,9913483,3515,0,0,0,0,0
1000,1000,640,10208167,3991,0,0,0,0,0
1000,1000,640,10309574,3165,0,0,0,0,0
1000,1000,640,10288127,3259,0,0,0,0,0
1000,1000,640,10132362,3900,0,0,0,0,0
1000,1000,640,10105258,3804,0,0,0,0,0
1000,1000,640,10424855,3904,0,0,0,0,0
1000,1000,640,10246138,3718,0,0,0,0,0
1000,1000,640,10340124,3435,0,0,0,0,0
1000,1000,640,10457699,3988,0,0,0,0,0
1000,1000,640,10079842,3688,0,0,0,0,0
1000,1000,640,10099475,3379,0,0,0,0,0
1000,1000,640,10065940,3349,0,0,0,0,0
1000,1000,660,9832582,3743,0,0,0,0,0
1000,1000,660,9779401,3416,0,0,0,0,0
1000,1000,660,9937782,3700,0,0,0,0,0
1000,1000,660,9770037,3900,0,0,0,0,0
1000,1000,660,9842462,3394,0,0,0,0,0
1000,1000,660,9854603,4235,0,0,0,0,0
1000,1000,660,9817664,3120,0,0,0,0,0
1000,1000,660,9885548,3823,0,0,0,0,0
1000,1000,660,9711445,4221,0,0,0,0,0
1000,1000,660,9800076,3715,0,0,0,0,0
1000,1000,660,10008253,3632,0,0,0,0,0
1000,1000,660,9784974,3557,0,0,0,0,0
1000,1000,660,9930106,3472,0,0,0,0,0
1000,1000,660,9977943,3530,0,0,0,0,0
1000,1000,660,9678877,3939,0,0,0,0,0
1000,1000,660,9898355,3627,0,0,0,0,0
1000,1000,660,9733084,3845,0,0,0,0,0
1000,1000,660,9784263,3642,0,0,0,0,0
1000,1000,660,10124119,3723,0,0,0,0,0
1000,1000,660,9753581,4388,0,0,0,0,0
1000,1000,680,10361876,4064,0,0,0,0,0
1000,1000,680,10380598,3669,0,0,0,0,0
1000,1000,680,10304126,3699,0,0,0,0,0
1000,1000,680,10369620,4032,0,0,0,0,0
1000,1000,680,10232976,3721,0,0,0,0,0
1000,1000,680,10119233,3569,0,0,0,0,0
1000,1000,680,10146839,3521,0,0,0,0,0
1000,1000,680,10143004,3425,0,0,0,0,0
1000,1000,680,10471570,3539,0,0,0,0,0
1000,1000,680,10322205,4074,0,0,0,0,0
1000,1000,680,10119606,3972,0,0,0,0,0
1000,1000,680,10254636,3969,0,0,0,0,0
1000,1000,680,10259174,3454,0,0,0,0,0
1000,1000,680,10149836,3474,0,0,0,0,0
1000,1000,680,10514144,3715,0,0,0,0,0
1000,1000,680,10115319,4168,0,0,0,0,0
1000,1000,680,10211714,3644,0,0,0,0,0
1000,1000,680,10615984,3815,0,0,0,0,0
1000,1000,680,10184989,3777,0,0,0,0,0
1000,1000,680,10131955,4042,0,0,0,0,0
1000,1000,700,10133624,3689,0,0,0,0,0
1000,1000,700,10172831,3451,0,0,0,0,0
1000,1000,700,10136013,4117,0,0,0,0,0
1000,1000,700,10182317,3796,0,0,0,0,0
1000,1000,700,10207612,4070,0,0,0,0,0
1000,1000,700,10154785,4268,0,0,0,0,0
1000,1000,700,10496956,3520,0,0,0,0,0
1000,1000,700,10294519,3879,0,0,0,0,0
1000,1000,700,10045950,3972,0,0,0,0,0
1000,1000,700,10054092,3652,0,0,0,0,0
1000,1000,700,10370139,3663,0,0,0,0,0
1000,1000,700,10048010,3996,0,0,0,0,0
1000,1000,700,10194662,3983,0,0,0,0,0
1000,1000,700,10215101,4320,0,0,0,0,0
1000,1000,700,10146003,3696,0,0,0,0,0
1000,1000,700,10183487,3812,0,0,0,0,0
1000,1000,700,10164093,4083,0,0,0,0,0
1000,1000,700,10147047,3837,0,0,0,0,0
1000,1000,700,10111247,4063,0,0,0,0,0
1000,1000,700,10167035,3868,0,0,0,0,0
1000,1000,720,9933910,3558,0,0,0,0,0
1000,1000,720,10349209,4255,0,0,0,0,0
1000,1000,720,10059350,3525,0,0,0,0,0
1000,1000,720,10042585,3490,0,0,0,0,0
1000,1000,720,10103351,4040,0,0,0,0,0
1000,1000,720,10095250,3590,0,0,0,0,0
1000,1000,720,10012283,3555,0,0,0,0,0
1000,1000,720,10079811,3550,0,0,0,0,0
1000,1000,720,10027697,3620,0,0,0,0,0
1000,1000,720,10163549,3796,0,0,0,0,0
1000,1000,720,10057962,4111,0,0,0,0,0
1000,1000,720,10042124,3606,0,0,0,0,0
1000,1000,720,10121083,3619,0,0,0,0,0
1000,1000,720,10175479,3569,0,0,0,0,0
1000,1000,720,10061814,4017,0,0,0,0,0
1000,1000,720,10241962,4412,0,0,0,0,0
1000,1000,720,10013220,3596,0,0,0,0,0
1000,1000,720,10063223,4269,0,0,0,0,0
1000,1000,720,10226649,3835,0,0,0,0,0
1000,1000,720,10090313,3612,0,0,0,0,0
1000,1000,740,10479164,3654,0,0,0,0,0
1000,1000,740,10220168,3471,0,0,0,0,0
1000,1000,740,10393753,3201,0,0,0,0,0
1000,1000,740,10631358,3733,0,0,0,0,0
1000,1000,740,10432271,3157,0,0,0,0,0
1000,1000,740,10436538,4090,0,0,0,0,0
1000,1000,740,10482363,4116,0,0,0,0,0
1000,1000,740,10279313,3913,0,0,0,0,0
1000,1000,740,10411152,3393,0,0,0,0,0
1000,1000,740,10679795,3370,0,0,0,0,0
1000,1000,740,10451979,3941,0,0,0,0,0
1000,1000,740,10194225,3422,0,0,0,0,0
1000,1000,740,10497879,4120,0,0,0,0,0
1000,1000,740,10482486,3964,0,0,0,0,0
1000,1000,740,10255737,3963,0,0,0,0,0
1000,1000,740,10295431,3667,0,0,0,0,0
1000,1000,740,10337752,3201,0,0,0,0,0
1000,1000,740,10348308,3510,0,0,0,0,0
1000,1000,740,10477615,3479,0,0,0,0,0
1000,1000,740,10341894,3630,0,0,0,0,0
1000,1000,760,10213940,3842,0,0,0,0,0
1000,1000,760,10185897,4040,0,0,0,0,0
1000,1000,760,10046453,3917,0,0,0,0,0
1000,1000,760,10050728,3615,0,0,0,0,0
1000,1000,760,10242196,3467,0,0,0,0,0
1000,1000,760,10117364,3674,0,0,0,0,0
1000,1000,760,10084021,3541,0,0,0,0,0
1000,1000,760,10159631,3788,0,0,0,0,0
1000,1000,760,9979694,3928,0,0,0,0,0
1000,1000,760,10000478,3693,0,0,0,0,0
1000,1000,760,10114062,3983,0,0,0,0,0
1000,1000,760,9975675,3623,0,0,0,0,0
1000,1000,760,10145481,3443,0,0,0,0,0
1000,1000,760,10100392,3957,0,0,0,0,0
1000,1000,760,10075747,3739,0,0,0,0,0
1000,1000,760,10027158,3544,0,0,0,0,0
1000,1000,760,10259548,3572,0,0,0,0,0
1000,1000,760,10160256,3652,0,0,0,0,0
1000,1000,760,10088585,3988,0,0,0,0,0
1000,1000,760,10076098,3685,0,0,0,0,0
1000,1000,780,10189266,3267,0,0,0,0,0
1000,1000,780,10124438,3973,0,0,0,0,0
1000,1000,780,10026572,4136,0,0,0,0,0
1000,1000,780,10153396,3480,0,0,0,0,0
1000,1000,780,10133374,3381,0,0,0,0,0
1000,1000,780,9881520,3408,0,0,0,0,0
1000,1000,780,10163948,3982,0,0,0,0,0
1000,1000,780,10200624,3555,0,0,0,0,0
1000,1000,780,9978350,3888,0,0,0,0,0
1000,1000,780,10145553,3353,0,0,0,0,0
1000,1000,780,10129159,4003,0,0,0,0,0
1000,1000,780,9998831,3945,0,0,0,0,0
1000,1000,780,10126226,3419,0,0,0,0,0
1000,1000,780,10000631,3738,0,0,0,0,0
1000,1000,780,10065208,3732,0,0,0,0,0
1000,1000,780,10086651,3328,0,0,0,0,0
1000,1000,780,10117536,3510,0,0,0,0,0
1000,1000,780,10160600,3666,0,0,0,0,0
1000,1000,780,10083569,3671,0,0,0,0,0
1000,1000,780,10045308,4055,0,0,0,0,0
1000,1000,800,10333692,3871,0,0,0,0,0
1000,1000,800,10417156,4063,0,0,0,0,0
1000,1000,800,10266522,3506,0,0,0,0,0
1000,1000,800,10355682,3781,0,0,0,0,0
1000,1000,800,10240400,3453,0,0,0,0,0
1000,1000,800,10380594,3935,0,0,0,0,0
1000,1000,800,10413756,3659,0,0,0,0,0
1000,1000,800,10454851,4053,0,0,0,0,0
1000,1000,800,10342238,3885,0,0,0,0,0
1000,1000,800,10457637,4233,0,0,0,0,0
1000,1000,800,10242215,3766,0,0,0,0,0
1000,1000,800,10342765,3401,0,0,0,0,0
1000,1000,800,10505075,4158,0,0,0,0,0
1000,1000,800,10133508,4178,0,0,0,0,0
1000,1000,800,10402547,3720,0,0,0,0,0
1000,1000,800,10269530,3588,0,0,0,0,0
1000,1000,800,10269392,3987,0,0,0,0,0
1000,1000,800,10458298,3898,0,0,0,0,0
1000,1000,800,10518624,3775,0,0,0,0,0
1000,1000,800,10293209,3957,0,0,0,0,0
1000,1000,820,10262798,3806,0,0,0,0,0
1000,1000,820,10448549,3890,0,0,0,0,0
1000,1000,820,10413350,4042,0,0,0,0,0
1000,1000,820,10350935,3533,0,0,0,0,0
1000,1000,820,10396765,3637,0,0,0,0,0
1000,1000,820,10610960,4375,0,0,0,0,0
1000,1000,820,10397156,4029,0,0,0,0,0
1000,1000,820,10319903,3983,0,0,0,0,0
1000,1000,820,10232370,3958,0,0,0,0,0
1000,1000,820,10268782,3829,0,0,0,0,0
1000,1000,820,10526912,3573,0,0,0,0,0
1000,1000,820,10403484,4082,0,0,0,0,0
1000,1000,820,10515224,3947,0,0,0,0,0
1000,1000,820,10381514,3978,0,0,0,0,0
1000,1000,820,10325070,4195,0,0,0,0,0
1000,1000,820,10444771,4070,0,0,0,0,0
1000,1000,820,10243454,4330,0,0,0,0,0
1000,1000,820,10434642,3989,0,0,0,0,0
1000,1000,820,10303888,3885,0,0,0,0,0
1000,1000,820,10295231,3714,0,0,0,0,0
1000,1000,840,10396990,3937,0,0,0,0,0
1000,1000,840,10518922,3677,0,0,0,0,0
1000,1000,840,10581156,3720,0,0,0,0,0
1000,1000,840,10471028,3846,0,0,0,0,0
1000,1000,840,10453869,3624,0,0,0,0,0
1000,1000,840,10581069,3671,0,0,0,0,0
1000,1000,840,10355879,3492,0,0,0,0,0
1000,1000,840,10301536,3682,0,0,0,0,0
1000,1000,840,10304075,3836,0,0,0,0,0
1000,1000,840,10369605,3916,0,0,0,0,0
1000,1000,840,10292208,4146,0,0,0,0,0
1000,1000,840,10423742,4331,0,0,0,0,0
1000,1000,840,10412214,3783,0,0,0,0,0
1000,1000,840,10335342,3999,0,0,0,0,0
1000,1000,840,10379230,3604,0,0,0,0,0
1000,1000,840,10420733,3986,0,0,0,0,0
1000,1000,840,10537102,3855,0,0,0,0,0
1000,1000,840,10763357,3167,0,0,0,0,0
1000,1000,840,10174189,3491,0,0,0,0,0
1000,1000,840,10230620,3483,0,0,0,0,0
1000,1000,860,10610429,3649,0,0,0,0,0
1000,1000,860,10416741,3956,0,0,0,0,0
1000,1000,860,10512963,4036,0,0,0,0,0
1000,1000,860,10505415,3811,0,0,0,0,0
1000,1000,860,10341526,3940,0,0,0,0,0
1000,1000,860,10425141,4009,0,0,0,0,0
1000,1000,860,10313358,3860,0,0,0,0,0
1000,1000,860,10252485,4027,0,0,0,0,0
1000,1000,860,10607343,4099,0,0,0,0,0
1000,1000,860,10317682,3760,0,0,0,0,0
1000,1000,860,10336900,4082,0,0,0,0,0
1000,1000,860,10199224,3749,0,0,0,0,0
1000,1000,860,10595341,4122,0,0,0,0,0
1000,1000,860,10219956,4034,0,0,0,0,0
1000,1000,860,10534271,3493,0,0,0,0,0
1000,1000,860,10533653,3670,0,0,0,0,0
1000,1000,860,10572486,3985,0,0,0,0,0
1000,1000,860,10448431,3890,0,0,0,0,0
1000,1000,860,10257759,4050,0,0,0,0,0
1000,1000,860,10420025,4179,0,0,0,0,0
1000,1000,880,10378432,4614,0,0,0,0,0
1000,1000,880,10225061,4114,0,0,0,0,0
1000,1000,880,10309444,4435,0,0,0,0,0
1000,1000,880,10215024,3392,0,0,0,0,0
1000,1000,880,10386255,4116,0,0,0,0,0
1000,1000,880,10369950,3662,0,0,0,0,0
1000,1000,880,10291340,4105,0,0,0,0,0
1000,1000,880,10517722,4160,0,0,0,0,0
1000,1000,880,10259923,4898,0,0,0,0,0
1000,1000,880,10309047,3974,0,0,0,0,0
1000,1000,880,10259601,3770,0,0,0,0,0
1000,1000,880,10348172,3856,0,0,0,0,0
1000,1000,880,10290244,3902,0,0,0,0,0
1000,1000,880,10319654,3885,0,0,0,0,0
1000,1000,880,10378325,4486,0,0,0,0,0
1000,1000,880,10491124,4667,0,0,0,0,0
1000,1000,880,10343999,4449,0,0,0,0,0
1000,1000,880,10368678,3901,0,0,0,0,0
1000,1000,880,10306426,3854,0,0,0,0,0
1000,1000,880,10258281,4082,0,0,0,0,0
1000,1000,900,10149476,3887,0,0,0,0,0
1000,1000,900,10225348,4007,0,0,0,0,0
1000,1000,900,10188808,3941,0,0,0,0,0
1000,1000,900,10192830,4546,0,0,0,0,0
1000,1000,900,10395937,3569,0,0,0,0,0
1000,1000,900,10174877,4147,0,0,0,0,0
1000,1000,900,10155631,4625,0,0,0,0,0
1000,1000,900,10182653,3954,0,0,0,0,0
1000,1000,900,10077120,3864,0,0,0,0,0
1000,1000,900,10247165,3788,0,0,0,0,0
1000,1000,900,10249019,4079,0,0,0,0,0
1000,1000,900,10008262,4375,0,0,0,0,0
1000,1000,900,9989316,3799,0,0,0,0,0
1000,1000,900,10108615,3655,0,0,0,0,0
1000,1000,900,10063196,4036,0,0,0,0,0
1000,1000,900,10109511,4214,0,0,0,0,0
1000,1000,900,10011020,3606,0,0,0,0,0
1000,1000,900,10272067,4258,0,0,0,0,0
1000,1000,900,10137578,4279,0,0,0,0,0
1000,1000,900,10213003,3935,0,0,0,0,0
1000,1000,920,10101609,4634,0,0,0,0,0
1000,1000,920,10043774,4513,0,0,0,0,0
1000,1000,920,10159480,3960,0,0,0,0,0
1000,1000,920,10096026,4256,0,0,0,0,0
1000,1000,920,10227370,4056,0,0,0,0,0
1000,1000,920,10197112,4091,0,0,0,0,0
1000,1000,920,10318484,4011,0,0,0,0,0
1000,1000,920,10139929,4110,0,0,0,0,0
1000,1000,920,10224723,4017,0,0,0,0,0
1000,1000,920,10066712,3965,0,0,0,0,0
1000,1000,920,10143857,4099,0,0,0,0,0
1000,1000,920,10142245,4663,0,0,0,0,0
1000,1000,920,10320914,3800,0,0,0,0,0
1000,1000,920,10066065,3964,0,0,0,0,0
1000,1000,920,10048496,4034,0,0,0,0,0
1000,1000,920,10285803,4108,0,0,0,0,0
1000,1000,920,10117610,4052,0,0,0,0,0
1000,1000,920,10221973,3776,0,0,0,0,0
1000,1000,920,10241038,4252,0,0,0,0,0
1000,1000,920,10080464,3780,0,0,0,0,0
1000,1000,940,10068240,4566,0,0,0,0,0
1000,1000,940,9940369,3993,0,0,0,0,0
1000,1000,940,10180185,3758,0,0,0,0,0
1000,1000,940,10410234,4071,0,0,0,0,0
1000,1000,940,10088100,4137,0,0,0,0,0
1000,1000,940,10384855,4268,0,0,0,0,0
1000,1000,940,10113654,4386,0,0,0,0,0
1000,1000,940,10210766,3715,0,0,0,0,0
1000,1000,940,10074314,4218,0,0,0,0,0
1000,1000,940,10166065,4510,0,0,0,0,0
1000,1000,940,10153137,4207,0,0,0,0,0
1000,1000,940,10082495,4211,0,0,0,0,0
1000,1000,940,10076462,3958,0,0,0,0,0
1000,1000,940,10075390,4111,0,0,0,0,0
