Pallet: "pallet_vesting", Extrinsic: "vest_locked", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
l,s,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
26,28,30999,1430,0,0,0,0,0
26,28,30888,1428,0,0,0,0,0
26,28,30599,1454,0,0,0,0,0
26,28,30775,1384,0,0,0,0,0
26,28,30261,1404,0,0,0,0,0
26,28,30952,1446,0,0,0,0,0
26,28,31026,1428,0,0,0,0,0
26,28,30625,1401,0,0,0,0,0
26,28,30979,1454,0,0,0,0,0
26,28,30904,1416,0,0,0,0,0
26,28,30550,1479,0,0,0,0,0
26,28,30396,1443,0,0,0,0,0
26,28,30453,1462,0,0,0,0,0
26,28,30176,1417,0,0,0,0,0
26,28,31332,1418,0,0,0,0,0
26,28,30109,1394,0,0,0,0,0
26,28,33536,1390,0,0,0,0,0
26,28,30590,1437,0,0,0,0,0
26,28,30239,1410,0,0,0,0,0
27,28,32016,1545,0,0,0,0,0
27,28,30684,1502,0,0,0,0,0
27,28,30647,1455,0,0,0,0,0
27,28,30885,1467,0,0,0,0,0
27,28,30713,1468,0,0,0,0,0
27,28,30602,1455,0,0,0,0,0
27,28,30454,1461,0,0,0,0,0
27,28,31126,1444,0,0,0,0,0
27,28,30855,1404,0,0,0,0,0
27,28,31004,1461,0,0,0,0,0
27,28,30940,1414,0,0,0,0,0
27,28,30937,1482,0,0,0,0,0
27,28,30971,1472,0,0,0,0,0
27,28,30852,1460,0,0,0,0,0
27,28,30605,1545,0,0,0,0,0
27,28,30808,1461,0,0,0,0,0
27,28,30447,1444,0,0,0,0,0
27,28,33570,1482,0,0,0,0,0
27,28,31244,1500,0,0,0,0,0
27,28,30573,1411,0,0,0,0,0
28,28,32420,1632,0,0,0,0,0
28,28,30843,1521,0,0,0,0,0
28,28,30929,1511,0,0,0,0,0
28,28,30662,1498,0,0,0,0,0
28,28,30907,1504,0,0,0,0,0
28,28,30582,1492,0,0,0,0,0
28,28,30856,1483,0,0,0,0,0
28,28,30562,1505,0,0,0,0,0
28,28,30495,1432,0,0,0,0,0
28,28,31045,1536,0,0,0,0,0
28,28,30968,1523,0,0,0,0,0
28,28,31028,1454,0,0,0,0,0
28,28,31108,1474,0,0,0,0,0
28,28,31131,1421,0,0,0,0,0
28,28,30672,1430,0,0,0,0,0
28,28,31166,1509,0,0,0,0,0
28,28,30607,1466,0,0,0,0,0
28,28,34040,1461,0,0,0,0,0
28,28,30544,1424,0,0,0,0,0
28,28,30037,1443,0,0,0,0,0
29,28,32028,1542,0,0,0,0,0
29,28,30756,1490,0,0,0,0,0
29,28,30263,1481,0,0,0,0,0
29,28,30312,1451,0,0,0,0,0
29,28,30391,1491,0,0,0,0,0
29,28,30142,1505,0,0,0,0,0
29,28,30281,1426,0,0,0,0,0
29,28,30530,1485,0,0,0,0,0
29,28,58636,1475,0,0,0,0,0
29,28,30816,1546,0,0,0,0,0
29,28,30273,1493,0,0,0,0,0
29,28,30447,1473,0,0,0,0,0
29,28,30905,1426,0,0,0,0,0
29,28,31056,1470,0,0,0,0,0
29,28,30231,1438,0,0,0,0,0
29,28,30777,1488,0,0,0,0,0
29,28,30318,1453,0,0,0,0,0
29,28,33526,1500,0,0,0,0,0
29,28,30309,1452,0,0,0,0,0
29,28,29794,1477,0,0,0,0,0
30,28,32372,1550,0,0,0,0,0
30,28,31250,1495,0,0,0,0,0
30,28,30805,1430,0,0,0,0,0
30,28,31001,1462,0,0,0,0,0
30,28,30850,1499,0,0,0,0,0
30,28,30832,1498,0,0,0,0,0
30,28,30863,1444,0,0,0,0,0
30,28,30348,1396,0,0,0,0,0
30,28,30598,1375,0,0,0,0,0
30,28,31334,1438,0,0,0,0,0
30,28,31140,1517,0,0,0,0,0
30,28,30772,1475,0,0,0,0,0
30,28,30317,1413,0,0,0,0,0
30,28,31241,1480,0,0,0,0,0
30,28,30526,1656,0,0,0,0,0
30,28,31103,1453,0,0,0,0,0
30,28,30383,1457,0,0,0,0,0
30,28,33956,1453,0,0,0,0,0
30,28,30390,1414,0,0,0,0,0
30,28,30753,1443,0,0,0,0,0
31,28,31954,1529,0,0,0,0,0
31,28,30329,1381,0,0,0,0,0
31,28,30615,1429,0,0,0,0,0
31,28,30218,1395,0,0,0,0,0
31,28,30622,1447,0,0,0,0,0
31,28,31423,1451,0,0,0,0,0
31,28,30757,1403,0,0,0,0,0
31,28,30657,1416,0,0,0,0,0
31,28,42844,1449,0,0,0,0,0
31,28,30530,1397,0,0,0,0,0
31,28,30842,1423,0,0,0,0,0
31,28,30166,1429,0,0,0,0,0
31,28,30468,1398,0,0,0,0,0
31,28,30670,1440,0,0,0,0,0
31,28,30563,1482,0,0,0,0,0
31,28,30306,1476,0,0,0,0,0
31,28,30410,1442,0,0,0,0,0
31,28,33266,1439,0,0,0,0,0
31,28,30338,1430,0,0,0,0,0
31,28,30292,1429,0,0,0,0,0
32,28,32723,1519,0,0,0,0,0
32,28,31133,1435,0,0,0,0,0
32,28,30895,1461,0,0,0,0,0
32,28,30708,1441,0,0,0,0,0
32,28,31365,1393,0,0,0,0,0
32,28,30655,1456,0,0,0,0,0
32,28,30770,1428,0,0,0,0,0
32,28,30688,1401,0,0,0,0,0
32,28,30832,1426,0,0,0,0,0
32,28,31403,1362,0,0,0,0,0
32,28,30987,1378,0,0,0,0,0
32,28,30302,1436,0,0,0,0,0
32,28,30688,1436,0,0,0,0,0
32,28,30952,1446,0,0,0,0,0
32,28,31385,1439,0,0,0,0,0
32,28,31063,1451,0,0,0,0,0
32,28,30887,1461,0,0,0,0,0
32,28,34247,1436,0,0,0,0,0
32,28,30651,1435,0,0,0,0,0
32,28,30964,1428,0,0,0,0,0
33,28,45677,1572,0,0,0,0,0
33,28,31008,1467,0,0,0,0,0
33,28,31148,1450,0,0,0,0,0
33,28,30661,1424,0,0,0,0,0
33,28,30685,1512,0,0,0,0,0
33,28,31387,1473,0,0,0,0,0
33,28,30414,1514,0,0,0,0,0
33,28,31014,1439,0,0,0,0,0
33,28,30443,1419,0,0,0,0,0
33,28,30675,1489,0,0,0,0,0
33,28,30709,1482,0,0,0,0,0
33,28,30670,1466,0,0,0,0,0
33,28,31026,1448,0,0,0,0,0
33,28,30191,1409,0,0,0,0,0
33,28,30325,1420,0,0,0,0,0
33,28,30350,1455,0,0,0,0,0
33,28,29828,1444,0,0,0,0,0
33,28,33642,1455,0,0,0,0,0
33,28,30723,1397,0,0,0,0,0
33,28,30916,1425,0,0,0,0,0
34,28,32670,1602,0,0,0,0,0
34,28,31499,1450,0,0,0,0,0
34,28,31087,1435,0,0,0,0,0
34,28,31240,1433,0,0,0,0,0
34,28,31041,1485,0,0,0,0,0
34,28,31339,1454,0,0,0,0,0
34,28,30938,1455,0,0,0,0,0
34,28,31351,1487,0,0,0,0,0
34,28,30968,1492,0,0,0,0,0
34,28,31018,1415,0,0,0,0,0
34,28,31240,1510,0,0,0,0,0
34,28,31167,1445,0,0,0,0,0
34,28,30978,1496,0,0,0,0,0
34,28,31339,1469,0,0,0,0,0
34,28,31352,1527,0,0,0,0,0
34,28,30864,1410,0,0,0,0,0
34,28,31049,1477,0,0,0,0,0
34,28,34356,1461,0,0,0,0,0
34,28,32255,1493,0,0,0,0,0
34,28,30719,1478,0,0,0,0,0
35,28,32877,1508,0,0,0,0,0
35,28,31316,1495,0,0,0,0,0
35,28,31082,1425,0,0,0,0,0
35,28,30496,1428,0,0,0,0,0
35,28,30598,1441,0,0,0,0,0
35,28,44087,1416,0,0,0,0,0
35,28,30488,1428,0,0,0,0,0
35,28,30650,1380,0,0,0,0,0
35,28,30552,1452,0,0,0,0,0
35,28,30945,1411,0,0,0,0,0
35,28,30162,1425,0,0,0,0,0
35,28,30355,1378,0,0,0,0,0
35,28,30595,1469,0,0,0,0,0
35,28,30507,1467,0,0,0,0,0
35,28,31009,1455,0,0,0,0,0
35,28,30546,1459,0,0,0,0,0
35,28,30555,1411,0,0,0,0,0
35,28,34655,1418,0,0,0,0,0
35,28,30617,1431,0,0,0,0,0
35,28,30204,1459,0,0,0,0,0
36,28,33019,1575,0,0,0,0,0
36,28,31463,1512,0,0,0,0,0
36,28,31183,1439,0,0,0,0,0
36,28,30580,1409,0,0,0,0,0
36,28,31241,1476,0,0,0,0,0
36,28,31769,1479,0,0,0,0,0
36,28,31410,1462,0,0,0,0,0
36,28,30825,1492,0,0,0,0,0
36,28,30852,1441,0,0,0,0,0
36,28,30895,1432,0,0,0,0,0
36,28,31170,1493,0,0,0,0,0
36,28,31164,1427,0,0,0,0,0
36,28,30784,1472,0,0,0,0,0
36,28,31351,1433,0,0,0,0,0
36,28,30882,1436,0,0,0,0,0
36,28,31191,1452,0,0,0,0,0
36,28,31330,1414,0,0,0,0,0
36,28,34540,1437,0,0,0,0,0
36,28,32063,1412,0,0,0,0,0
36,28,31140,1440,0,0,0,0,0
37,28,32164,1574,0,0,0,0,0
37,28,31712,1407,0,0,0,0,0
37,28,31274,1435,0,0,0,0,0
37,28,30916,1409,0,0,0,0,0
37,28,30719,1468,0,0,0,0,0
37,28,44100,1448,0,0,0,0,0
37,28,30858,1458,0,0,0,0,0
37,28,31104,1450,0,0,0,0,0
37,28,30505,1464,0,0,0,0,0
37,28,30755,1485,0,0,0,0,0
37,28,30685,1381,0,0,0,0,0
37,28,30989,1453,0,0,0,0,0
37,28,31043,1461,0,0,0,0,0
37,28,31112,1477,0,0,0,0,0
37,28,31058,1419,0,0,0,0,0
37,28,31131,1455,0,0,0,0,0
37,28,31088,1484,0,0,0,0,0
37,28,33801,1459,0,0,0,0,0
37,28,31223,1407,0,0,0,0,0
37,28,31874,1424,0,0,0,0,0
38,28,32715,1507,0,0,0,0,0
38,28,30867,1446,0,0,0,0,0
38,28,30788,1355,0,0,0,0,0
38,28,30970,1422,0,0,0,0,0
38,28,30844,1442,0,0,0,0,0
38,28,30985,1433,0,0,0,0,0
38,28,31033,1382,0,0,0,0,0
38,28,30975,1409,0,0,0,0,0
38,28,30726,1391,0,0,0,0,0
38,28,30903,1385,0,0,0,0,0
38,28,30747,1449,0,0,0,0,0
38,28,30746,1434,0,0,0,0,0
38,28,30864,1442,0,0,0,0,0
38,28,31193,1450,0,0,0,0,0
38,28,30459,1446,0,0,0,0,0
38,28,30962,1464,0,0,0,0,0
38,28,30564,1434,0,0,0,0,0
38,28,34192,1432,0,0,0,0,0
38,28,31044,1400,0,0,0,0,0
38,28,30734,1395,0,0,0,0,0
39,28,32652,1544,0,0,0,0,0
39,28,31888,1442,0,0,0,0,0
39,28,31852,1410,0,0,0,0,0
39,28,31517,1413,0,0,0,0,0
39,28,30941,1442,0,0,0,0,0
39,28,31215,1446,0,0,0,0,0
39,28,31044,1437,0,0,0,0,0
39,28,30772,1501,0,0,0,0,0
39,28,31244,1445,0,0,0,0,0
39,28,30917,1446,0,0,0,0,0
39,28,31705,1463,0,0,0,0,0
39,28,31240,1505,0,0,0,0,0
39,28,31186,1523,0,0,0,0,0
39,28,31363,1488,0,0,0,0,0
39,28,31711,1450,0,0,0,0,0
39,28,31099,1420,0,0,0,0,0
39,28,58934,1457,0,0,0,0,0
39,28,34470,1422,0,0,0,0,0
39,28,31127,1511,0,0,0,0,0
39,28,31071,1463,0,0,0,0,0
40,28,32908,1528,0,0,0,0,0
40,28,31806,1416,0,0,0,0,0
40,28,31751,1440,0,0,0,0,0
40,28,31490,1447,0,0,0,0,0
40,28,31578,1464,0,0,0,0,0
40,28,31763,1412,0,0,0,0,0
40,28,31878,1443,0,0,0,0,0
40,28,31615,1461,0,0,0,0,0
40,28,31235,1435,0,0,0,0,0
40,28,31768,1477,0,0,0,0,0
40,28,32023,1460,0,0,0,0,0
40,28,31722,1398,0,0,0,0,0
40,28,31761,1436,0,0,0,0,0
40,28,31459,1391,0,0,0,0,0
40,28,31642,1428,0,0,0,0,0
40,28,31666,1496,0,0,0,0,0
40,28,31415,1410,0,0,0,0,0
40,28,31445,1390,0,0,0,0,0
40,28,31934,1390,0,0,0,0,0
40,28,31871,1362,0,0,0,0,0
41,28,34244,1520,0,0,0,0,0
41,28,33000,1425,0,0,0,0,0
41,28,33250,1447,0,0,0,0,0
41,28,32739,1465,0,0,0,0,0
41,28,32992,1465,0,0,0,0,0
41,28,32692,1464,0,0,0,0,0
41,28,45335,1441,0,0,0,0,0
41,28,32580,1449,0,0,0,0,0
41,28,33070,1423,0,0,0,0,0
41,28,33263,1439,0,0,0,0,0
41,28,33111,1426,0,0,0,0,0
41,28,32739,1448,0,0,0,0,0
41,28,32786,1447,0,0,0,0,0
41,28,33213,1467,0,0,0,0,0
41,28,33513,1443,0,0,0,0,0
41,28,33776,1454,0,0,0,0,0
41,28,33074,1501,0,0,0,0,0
41,28,33118,1469,0,0,0,0,0
41,28,33078,1469,0,0,0,0,0
41,28,32419,1500,0,0,0,0,0
42,28,36003,1564,0,0,0,0,0
42,28,32365,1473,0,0,0,0,0
42,28,32567,1387,0,0,0,0,0
42,28,33011,1436,0,0,0,0,0
42,28,32877,1342,0,0,0,0,0
42,28,32716,1405,0,0,0,0,0
42,28,32496,1382,0,0,0,0,0
42,28,32342,1459,0,0,0,0,0
42,28,32473,1414,0,0,0,0,0
42,28,32849,1412,0,0,0,0,0
42,28,32642,1454,0,0,0,0,0
42,28,32723,1446,0,0,0,0,0
42,28,32880,1534,0,0,0,0,0
42,28,33854,1404,0,0,0,0,0
42,28,33302,1485,0,0,0,0,0
42,28,33187,1539,0,0,0,0,0
42,28,32974,1479,0,0,0,0,0
42,28,35314,1404,0,0,0,0,0
42,28,32585,1500,0,0,0,0,0
42,28,32448,1440,0,0,0,0,0
43,28,36119,1518,0,0,0,0,0
43,28,40056,1473,0,0,0,0,0
43,28,32969,1503,0,0,0,0,0
43,28,32322,1440,0,0,0,0,0
43,28,32283,1441,0,0,0,0,0
43,28,56584,1424,0,0,0,0,0
43,28,32163,1462,0,0,0,0,0
43,28,32812,1437,0,0,0,0,0
43,28,33286,1451,0,0,0,0,0
43,28,65842,1417,0,0,0,0,0
43,28,32945,1457,0,0,0,0,0
43,28,32478,1470,0,0,0,0,0
43,28,32023,1463,0,0,0,0,0
43,28,32579,1495,0,0,0,0,0
43,28,33347,1385,0,0,0,0,0
43,28,32799,1501,0,0,0,0,0
43,28,32995,1422,0,0,0,0,0
43,28,35306,1465,0,0,0,0,0
43,28,32735,1446,0,0,0,0,0
43,28,32381,1432,0,0,0,0,0
44,28,34542,1595,0,0,0,0,0
44,28,33229,1516,0,0,0,0,0
44,28,33134,1465,0,0,0,0,0
44,28,33099,1489,0,0,0,0,0
44,28,32864,1518,0,0,0,0,0
44,28,32354,1494,0,0,0,0,0
44,28,33109,1503,0,0,0,0,0
44,28,32713,1487,0,0,0,0,0
44,28,32707,1441,0,0,0,0,0
44,28,32795,1470,0,0,0,0,0
44,28,32972,1436,0,0,0,0,0
44,28,33158,1494,0,0,0,0,0
44,28,33194,1540,0,0,0,0,0
44,28,33058,1466,0,0,0,0,0
44,28,33724,1432,0,0,0,0,0
44,28,33081,1461,0,0,0,0,0
44,28,32977,1453,0,0,0,0,0
44,28,34568,1492,0,0,0,0,0
44,28,33626,1528,0,0,0,0,0
44,28,33253,1485,0,0,0,0,0
45,28,34582,1528,0,0,0,0,0
45,28,32926,1466,0,0,0,0,0
45,28,32925,1552,0,0,0,0,0
45,28,33293,1429,0,0,0,0,0
45,28,32979,1408,0,0,0,0,0
45,28,33201,1451,0,0,0,0,0
45,28,46214,1423,0,0,0,0,0
45,28,33211,1394,0,0,0,0,0
45,28,32967,1400,0,0,0,0,0
45,28,32677,1356,0,0,0,0,0
45,28,32697,1461,0,0,0,0,0
45,28,33300,1405,0,0,0,0,0
45,28,33001,1398,0,0,0,0,0
45,28,32709,1485,0,0,0,0,0
45,28,33154,1440,0,0,0,0,0
45,28,33285,1393,0,0,0,0,0
45,28,33279,1361,0,0,0,0,0
45,28,35105,1402,0,0,0,0,0
45,28,33021,1368,0,0,0,0,0
45,28,32569,1432,0,0,0,0,0
46,28,35259,1521,0,0,0,0,0
46,28,33126,1458,0,0,0,0,0
46,28,67141,1470,0,0,0,0,0
46,28,33450,1396,0,0,0,0,0
46,28,32910,1397,0,0,0,0,0
46,28,32797,1372,0,0,0,0,0
46,28,33895,1403,0,0,0,0,0
46,28,32910,1363,0,0,0,0,0
46,28,32850,1402,0,0,0,0,0
46,28,33368,1399,0,0,0,0,0
46,28,33218,1454,0,0,0,0,0
46,28,33132,1426,0,0,0,0,0
46,28,33318,1417,0,0,0,0,0
46,28,33132,1443,0,0,0,0,0
46,28,33605,1427,0,0,0,0,0
46,28,32956,1413,0,0,0,0,0
46,28,33814,1467,0,0,0,0,0
46,28,35389,1412,0,0,0,0,0
46,28,33256,1428,0,0,0,0,0
46,28,33033,1457,0,0,0,0,0
47,28,35051,1543,0,0,0,0,0
47,28,33106,1491,0,0,0,0,0
47,28,33038,1456,0,0,0,0,0
47,28,33036,1449,0,0,0,0,0
47,28,33006,1414,0,0,0,0,0
47,28,32509,1493,0,0,0,0,0
47,28,32959,1458,0,0,0,0,0
47,28,32711,1511,0,0,0,0,0
47,28,32907,1469,0,0,0,0,0
47,28,32710,1456,0,0,0,0,0
47,28,32879,1445,0,0,0,0,0
47,28,32613,1458,0,0,0,0,0
47,28,33111,1474,0,0,0,0,0
47,28,33339,1499,0,0,0,0,0
47,28,33010,1464,0,0,0,0,0
47,28,32432,1419,0,0,0,0,0
47,28,33023,1444,0,0,0,0,0
47,28,35207,1440,0,0,0,0,0
47,28,33168,1475,0,0,0,0,0
47,28,32694,1471,0,0,0,0,0
48,28,34215,1572,0,0,0,0,0
48,28,33596,1528,0,0,0,0,0
48,28,33023,1495,0,0,0,0,0
48,28,33218,1488,0,0,0,0,0
48,28,32723,1495,0,0,0,0,0
48,28,33784,1477,0,0,0,0,0
48,28,33267,1455,0,0,0,0,0
48,28,32605,1454,0,0,0,0,0
48,28,32961,1470,0,0,0,0,0
48,28,32642,1504,0,0,0,0,0
48,28,32734,1500,0,0,0,0,0
48,28,32741,1459,0,0,0,0,0
48,28,33700,1488,0,0,0,0,0
48,28,33226,1448,0,0,0,0,0
48,28,32877,1463,0,0,0,0,0
48,28,32883,1508,0,0,0,0,0
48,28,32519,1454,0,0,0,0,0
48,28,35071,1533,0,0,0,0,0
48,28,33035,1467,0,0,0,0,0
48,28,32893,1444,0,0,0,0,0
49,28,34402,1531,0,0,0,0,0
49,28,33122,1501,0,0,0,0,0
49,28,33220,1494,0,0,0,0,0
49,28,33267,1471,0,0,0,0,0
49,28,32753,4338,0,0,0,0,0
49,28,33323,1490,0,0,0,0,0
49,28,32838,1480,0,0,0,0,0
49,28,32903,1433,0,0,0,0,0
49,28,32691,1489,0,0,0,0,0
49,28,32783,1424,0,0,0,0,0
49,28,33231,1485,0,0,0,0,0
49,28,33154,1418,0,0,0,0,0
49,28,33335,1448,0,0,0,0,0
49,28,33446,1542,0,0,0,0,0
49,28,33178,1463,0,0,0,0,0
49,28,33419,1449,0,0,0,0,0
49,28,33152,1461,0,0,0,0,0
49,28,50684,1527,0,0,0,0,0
49,28,33367,1489,0,0,0,0,0
49,28,33049,1496,0,0,0,0,0
49,1,31898,1638,0,0,0,0,0
49,1,44014,1488,0,0,0,0,0
49,1,30973,1470,0,0,0,0,0
49,1,30696,1466,0,0,0,0,0
49,1,30683,1483,0,0,0,0,0
49,1,30459,1485,0,0,0,0,0
49,1,30398,1478,0,0,0,0,0
49,1,30185,1446,0,0,0,0,0
49,1,30642,1539,0,0,0,0,0
49,1,30049,1473,0,0,0,0,0
49,1,30670,1480,0,0,0,0,0
49,1,30535,1483,0,0,0,0,0
49,1,44383,1466,0,0,0,0,0
49,1,45459,1472,0,0,0,0,0
49,1,30189,1445,0,0,0,0,0
49,1,30312,1456,0,0,0,0,0
49,1,29966,1477,0,0,0,0,0
49,1,32636,1497,0,0,0,0,0
49,1,30457,1489,0,0,0,0,0
49,1,30544,1496,0,0,0,0,0
49,2,32413,1592,0,0,0,0,0
49,2,30637,1507,0,0,0,0,0
49,2,30439,1499,0,0,0,0,0
49,2,29899,1485,0,0,0,0,0
49,2,30149,1404,0,0,0,0,0
49,2,30322,1466,0,0,0,0,0
49,2,30260,1486,0,0,0,0,0
49,2,30270,1437,0,0,0,0,0
49,2,30308,1446,0,0,0,0,0
49,2,30189,1503,0,0,0,0,0
49,2,30775,1402,0,0,0,0,0
49,2,30418,1473,0,0,0,0,0
49,2,30097,1493,0,0,0,0,0
49,2,30160,1450,0,0,0,0,0
49,2,30701,1466,0,0,0,0,0
49,2,30130,1473,0,0,0,0,0
49,2,30827,1528,0,0,0,0,0
49,2,32750,1460,0,0,0,0,0
49,2,30513,1512,0,0,0,0,0
49,2,30009,1457,0,0,0,0,0
49,3,32809,1529,0,0,0,0,0
49,3,31133,1498,0,0,0,0,0
49,3,30786,1452,0,0,0,0,0
49,3,30787,1456,0,0,0,0,0
49,3,31693,1459,0,0,0,0,0
49,3,30862,1405,0,0,0,0,0
49,3,31375,1451,0,0,0,0,0
49,3,31969,1433,0,0,0,0,0
49,3,31513,1450,0,0,0,0,0
49,3,31146,1462,0,0,0,0,0
49,3,30775,1379,0,0,0,0,0
49,3,31482,1424,0,0,0,0,0
49,3,30772,1422,0,0,0,0,0
49,3,30834,1395,0,0,0,0,0
49,3,30895,1472,0,0,0,0,0
49,3,30553,1414,0,0,0,0,0
49,3,30826,1452,0,0,0,0,0
49,3,32783,1405,0,0,0,0,0
49,3,31928,1399,0,0,0,0,0
49,3,30410,1440,0,0,0,0,0
49,4,32828,1510,0,0,0,0,0
49,4,31311,1466,0,0,0,0,0
49,4,30872,1407,0,0,0,0,0
49,4,30506,1447,0,0,0,0,0
49,4,30945,1423,0,0,0,0,0
49,4,30364,1507,0,0,0,0,0
49,4,31069,1444,0,0,0,0,0
49,4,30668,1466,0,0,0,0,0
49,4,30745,1463,0,0,0,0,0
49,4,31368,1477,0,0,0,0,0
49,4,30810,1424,0,0,0,0,0
49,4,30570,1448,0,0,0,0,0
49,4,30485,1449,0,0,0,0,0
49,4,31208,1422,0,0,0,0,0
49,4,30919,1432,0,0,0,0,0
49,4,31003,1424,0,0,0,0,0
49,4,30860,1418,0,0,0,0,0
49,4,32650,1402,0,0,0,0,0
49,4,30906,1399,0,0,0,0,0
49,4,31260,1431,0,0,0,0,0
49,5,33519,15964,0,0,0,0,0
49,5,32200,1530,0,0,0,0,0
49,5,45544,1467,0,0,0,0,0
49,5,31590,1494,0,0,0,0,0
49,5,31262,1435,0,0,0,0,0
49,5,30788,1369,0,0,0,0,0
49,5,31282,1550,0,0,0,0,0
49,5,31371,1446,0,0,0,0,0
49,5,31112,1484,0,0,0,0,0
49,5,31279,1467,0,0,0,0,0
49,5,31097,1427,0,0,0,0,0
49,5,30935,1450,0,0,0,0,0
49,5,31607,1528,0,0,0,0,0
49,5,31371,1476,0,0,0,0,0
49,5,31456,1402,0,0,0,0,0
49,5,31296,1480,0,0,0,0,0
49,5,30764,1476,0,0,0,0,0
49,5,32947,1417,0,0,0,0,0
49,5,31434,1495,0,0,0,0,0
49,5,31619,1443,0,0,0,0,0
49,6,32580,1510,0,0,0,0,0
49,6,31269,1463,0,0,0,0,0
49,6,31158,1462,0,0,0,0,0
49,6,30850,1496,0,0,0,0,0
49,6,31253,1473,0,0,0,0,0
49,6,30851,1658,0,0,0,0,0
49,6,31371,1432,0,0,0,0,0
49,6,30909,1419,0,0,0,0,0
49,6,30828,1467,0,0,0,0,0
49,6,30920,1457,0,0,0,0,0
49,6,30701,1472,0,0,0,0,0
49,6,31317,1448,0,0,0,0,0
49,6,31440,1444,0,0,0,0,0
49,6,31323,1481,0,0,0,0,0
49,6,31221,1441,0,0,0,0,0
49,6,30784,1458,0,0,0,0,0
49,6,31153,1497,0,0,0,0,0
49,6,33029,1511,0,0,0,0,0
49,6,31317,1460,0,0,0,0,0
49,6,31064,1491,0,0,0,0,0
49,7,32510,1545,0,0,0,0,0
49,7,31564,1525,0,0,0,0,0
49,7,31673,1484,0,0,0,0,0
49,7,31566,1513,0,0,0,0,0
49,7,31485,1460,0,0,0,0,0
49,7,31771,1461,0,0,0,0,0
49,7,31698,1487,0,0,0,0,0
49,7,31475,1515,0,0,0,0,0
49,7,31720,1427,0,0,0,0,0
49,7,31332,1481,0,0,0,0,0
49,7,31430,1512,0,0,0,0,0
49,7,31978,1502,0,0,0,0,0
49,7,31575,1492,0,0,0,0,0
49,7,31826,1499,0,0,0,0,0
49,7,31592,1459,0,0,0,0,0
49,7,31208,1490,0,0,0,0,0
49,7,31273,1504,0,0,0,0,0
49,7,33963,1529,0,0,0,0,0
49,7,31294,1472,0,0,0,0,0
49,7,31927,1514,0,0,0,0,0
49,8,33109,1534,0,0,0,0,0
49,8,31176,1455,0,0,0,0,0
49,8,30795,1462,0,0,0,0,0
49,8,30959,1462,0,0,0,0,0
49,8,31528,1438,0,0,0,0,0
49,8,31178,1489,0,0,0,0,0
49,8,31544,1516,0,0,0,0,0
49,8,43505,1486,0,0,0,0,0
49,8,30879,1459,0,0,0,0,0
49,8,31093,1463,0,0,0,0,0
49,8,31404,1416,0,0,0,0,0
49,8,31219,1423,0,0,0,0,0
49,8,32158,1482,0,0,0,0,0
49,8,31408,1447,0,0,0,0,0
49,8,31160,1452,0,0,0,0,0
49,8,30770,1470,0,0,0,0,0
49,8,31039,1439,0,0,0,0,0
49,8,33148,1489,0,0,0,0,0
49,8,31805,1454,0,0,0,0,0
49,8,31271,1446,0,0,0,0,0
49,9,39245,1493,0,0,0,0,0
49,9,31257,1410,0,0,0,0,0
49,9,31235,1409,0,0,0,0,0
49,9,31353,1449,0,0,0,0,0
49,9,31105,1413,0,0,0,0,0
49,9,31428,1461,0,0,0,0,0
49,9,31062,1417,0,0,0,0,0
49,9,31834,1457,0,0,0,0,0
49,9,31554,1393,0,0,0,0,0
49,9,31404,1409,0,0,0,0,0
49,9,31083,1444,0,0,0,0,0
49,9,30992,1414,0,0,0,0,0
49,9,30908,1470,0,0,0,0,0
49,9,31784,1486,0,0,0,0,0
49,9,31280,1444,0,0,0,0,0
49,9,31429,1469,0,0,0,0,0
49,9,31040,1459,0,0,0,0,0
49,9,33101,1425,0,0,0,0,0
49,9,31549,1450,0,0,0,0,0
49,9,31008,1415,0,0,0,0,0
49,10,33183,1534,0,0,0,0,0
49,10,31310,1484,0,0,0,0,0
49,10,31398,1468,0,0,0,0,0
49,10,31467,1481,0,0,0,0,0
49,10,31557,1511,0,0,0,0,0
49,10,31223,1500,0,0,0,0,0
49,10,38037,1449,0,0,0,0,0
49,10,31643,1448,0,0,0,0,0
49,10,31607,1460,0,0,0,0,0
49,10,31879,1473,0,0,0,0,0
49,10,31988,1443,0,0,0,0,0
49,10,31487,1370,0,0,0,0,0
49,10,31643,1511,0,0,0,0,0
49,10,31568,1434,0,0,0,0,0
49,10,31477,1416,0,0,0,0,0
49,10,31070,1464,0,0,0,0,0
49,10,31424,1410,0,0,0,0,0
49,10,33466,1441,0,0,0,0,0
49,10,31402,1493,0,0,0,0,0
49,10,31366,1420,0,0,0,0,0
49,11,33629,1647,0,0,0,0,0
49,11,31787,1471,0,0,0,0,0
49,11,32028,1459,0,0,0,0,0
49,11,31852,1380,0,0,0,0,0
49,11,31622,1441,0,0,0,0,0
49,11,31793,1450,0,0,0,0,0
49,11,32124,1465,0,0,0,0,0
49,11,31493,1414,0,0,0,0,0
49,11,31715,1427,0,0,0,0,0
49,11,31305,1513,0,0,0,0,0
49,11,31758,1443,0,0,0,0,0
49,11,31928,1515,0,0,0,0,0
49,11,46762,1471,0,0,0,0,0
49,11,31056,1452,0,0,0,0,0
49,11,32024,1447,0,0,0,0,0
