Pallet: "pallet_multisig", Extrinsic: "as_multi_threshold_1", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
z,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
72,10000,58018,1507,0,0,0,0,0
72,10000,59774,1561,0,0,0,0,0
72,10000,59628,1524,0,0,0,0,0
72,10000,59741,1511,0,0,0,0,0
72,10000,59999,1591,0,0,0,0,0
72,10000,60466,1542,0,0,0,0,0
72,10000,58141,1490,0,0,0,0,0
72,10000,60363,1550,0,0,0,0,0
72,10000,60113,1581,0,0,0,0,0
72,10000,60253,1522,0,0,0,0,0
72,10000,59965,1564,0,0,0,0,0
72,10000,60118,1551,0,0,0,0,0
72,10000,60456,1604,0,0,0,0,0
72,10000,58620,1543,0,0,0,0,0
72,10000,58646,1573,0,0,0,0,0
73,10000,68058,1702,0,0,0,0,0
73,10000,60474,1569,0,0,0,0,0
73,10000,58421,1517,0,0,0,0,0
73,10000,59297,1508,0,0,0,0,0
73,10000,60543,1531,0,0,0,0,0
73,10000,58830,1555,0,0,0,0,0
73,10000,60552,1514,0,0,0,0,0
73,10000,60800,1519,0,0,0,0,0
73,10000,60295,1514,0,0,0,0,0
73,10000,60546,1564,0,0,0,0,0
73,10000,60692,1476,0,0,0,0,0
73,10000,60367,1500,0,0,0,0,0
73,10000,60641,1508,0,0,0,0,0
73,10000,60006,1507,0,0,0,0,0
73,10000,60283,1538,0,0,0,0,0
73,10000,58471,1500,0,0,0,0,0
73,10000,60615,1514,0,0,0,0,0
73,10000,58755,1533,0,0,0,0,0
73,10000,58391,1512,0,0,0,0,0
73,10000,60263,1513,0,0,0,0,0
74,10000,66567,1727,0,0,0,0,0
74,10000,60263,1490,0,0,0,0,0
74,10000,58687,1527,0,0,0,0,0
74,10000,58910,1563,0,0,0,0,0
74,10000,58560,1470,0,0,0,0,0
74,10000,58413,1475,0,0,0,0,0
74,10000,82137,1477,0,0,0,0,0
74,10000,58754,1527,0,0,0,0,0
74,10000,58639,1565,0,0,0,0,0
74,10000,60445,1514,0,0,0,0,0
74,10000,60860,1560,0,0,0,0,0
74,10000,60720,1496,0,0,0,0,0
74,10000,60909,1487,0,0,0,0,0
74,10000,60503,1446,0,0,0,0,0
74,10000,61199,1473,0,0,0,0,0
74,10000,60913,1464,0,0,0,0,0
74,10000,59458,1502,0,0,0,0,0
74,10000,58682,1499,0,0,0,0,0
74,10000,58831,1493,0,0,0,0,0
74,10000,59198,1489,0,0,0,0,0
75,10000,66264,1604,0,0,0,0,0
75,10000,62051,1513,0,0,0,0,0
75,10000,59180,1548,0,0,0,0,0
75,10000,61073,1487,0,0,0,0,0
75,10000,59220,1495,0,0,0,0,0
75,10000,59667,1538,0,0,0,0,0
75,10000,58934,1501,0,0,0,0,0
75,10000,59398,1546,0,0,0,0,0
75,10000,59573,1530,0,0,0,0,0
75,10000,59737,1583,0,0,0,0,0
75,10000,58648,1520,0,0,0,0,0
75,10000,59253,1555,0,0,0,0,0
75,10000,58945,1512,0,0,0,0,0
75,10000,59740,1531,0,0,0,0,0
75,10000,59523,1493,0,0,0,0,0
75,10000,59033,1506,0,0,0,0,0
75,10000,59149,1539,0,0,0,0,0
75,10000,59263,1512,0,0,0,0,0
75,10000,58976,1552,0,0,0,0,0
75,10000,61419,1544,0,0,0,0,0
76,10000,65454,1610,0,0,0,0,0
76,10000,60228,1512,0,0,0,0,0
76,10000,61634,1489,0,0,0,0,0
76,10000,60675,1472,0,0,0,0,0
76,10000,61330,1479,0,0,0,0,0
76,10000,61478,1483,0,0,0,0,0
76,10000,61039,1455,0,0,0,0,0
76,10000,71970,1480,0,0,0,0,0
76,10000,58679,1537,0,0,0,0,0
76,10000,58681,1471,0,0,0,0,0
76,10000,58925,1569,0,0,0,0,0
76,10000,59489,1535,0,0,0,0,0
76,10000,58292,1479,0,0,0,0,0
76,10000,60371,1493,0,0,0,0,0
76,10000,60639,1456,0,0,0,0,0
76,10000,58730,1492,0,0,0,0,0
76,10000,59367,1520,0,0,0,0,0
76,10000,58634,1500,0,0,0,0,0
76,10000,58645,1466,0,0,0,0,0
76,10000,61182,1488,0,0,0,0,0
77,10000,65172,1612,0,0,0,0,0
77,10000,60476,1582,0,0,0,0,0
77,10000,59258,1479,0,0,0,0,0
77,10000,61444,1499,0,0,0,0,0
77,10000,60410,1520,0,0,0,0,0
77,10000,59687,1545,0,0,0,0,0
77,10000,58991,1496,0,0,0,0,0
77,10000,58992,1535,0,0,0,0,0
77,10000,59194,1460,0,0,0,0,0
77,10000,61732,1499,0,0,0,0,0
77,10000,61137,1473,0,0,0,0,0
77,10000,61543,1544,0,0,0,0,0
77,10000,61304,1486,0,0,0,0,0
77,10000,62210,1566,0,0,0,0,0
77,10000,61409,1468,0,0,0,0,0
77,10000,60762,1507,0,0,0,0,0
77,10000,61376,1617,0,0,0,0,0
77,10000,61579,1528,0,0,0,0,0
77,10000,61138,1451,0,0,0,0,0
77,10000,61305,1504,0,0,0,0,0
78,10000,67829,1703,0,0,0,0,0
78,10000,63433,1539,0,0,0,0,0
78,10000,61651,1560,0,0,0,0,0
78,10000,61697,1540,0,0,0,0,0
78,10000,61039,1536,0,0,0,0,0
78,10000,61294,1458,0,0,0,0,0
78,10000,80599,1549,0,0,0,0,0
78,10000,61218,1511,0,0,0,0,0
78,10000,61689,1514,0,0,0,0,0
78,10000,60822,1519,0,0,0,0,0
78,10000,61516,1533,0,0,0,0,0
78,10000,61362,1575,0,0,0,0,0
78,10000,61615,1514,0,0,0,0,0
78,10000,61001,1517,0,0,0,0,0
78,10000,61132,1538,0,0,0,0,0
78,10000,61358,1483,0,0,0,0,0
78,10000,61313,1518,0,0,0,0,0
78,10000,61279,1532,0,0,0,0,0
78,10000,61592,2227,0,0,0,0,0
78,10000,62161,1491,0,0,0,0,0
79,10000,68484,1673,0,0,0,0,0
79,10000,63063,1528,0,0,0,0,0
79,10000,61416,1451,0,0,0,0,0
79,10000,62139,1485,0,0,0,0,0
79,10000,61240,1520,0,0,0,0,0
79,10000,61887,1505,0,0,0,0,0
79,10000,61516,1481,0,0,0,0,0
79,10000,61797,1521,0,0,0,0,0
79,10000,61799,1503,0,0,0,0,0
79,10000,61791,1564,0,0,0,0,0
79,10000,95124,1509,0,0,0,0,0
79,10000,61772,1489,0,0,0,0,0
79,10000,61571,1514,0,0,0,0,0
79,10000,61418,1497,0,0,0,0,0
79,10000,61718,1539,0,0,0,0,0
79,10000,60834,1498,0,0,0,0,0
79,10000,59406,1516,0,0,0,0,0
79,10000,62244,1485,0,0,0,0,0
79,10000,62320,1663,0,0,0,0,0
79,10000,61857,1516,0,0,0,0,0
80,10000,66224,1736,0,0,0,0,0
80,10000,61470,1877,0,0,0,0,0
80,10000,59678,1524,0,0,0,0,0
80,10000,59916,1557,0,0,0,0,0
80,10000,59444,1560,0,0,0,0,0
80,10000,59595,1543,0,0,0,0,0
80,10000,59577,1522,0,0,0,0,0
80,10000,59496,1527,0,0,0,0,0
80,10000,62014,1593,0,0,0,0,0
80,10000,61792,1526,0,0,0,0,0
80,10000,62658,1532,0,0,0,0,0
80,10000,59662,1525,0,0,0,0,0
80,10000,59722,1518,0,0,0,0,0
80,10000,61371,1503,0,0,0,0,0
80,10000,59626,1520,0,0,0,0,0
80,10000,60113,1519,0,0,0,0,0
80,10000,67103,1527,0,0,0,0,0
80,10000,62311,1576,0,0,0,0,0
80,10000,59504,1535,0,0,0,0,0
80,10000,59879,1511,0,0,0,0,0
81,10000,66261,1707,0,0,0,0,0
81,10000,63859,1558,0,0,0,0,0
81,10000,62091,1538,0,0,0,0,0
81,10000,61642,1538,0,0,0,0,0
81,10000,61675,1501,0,0,0,0,0
81,10000,61927,1503,0,0,0,0,0
81,10000,61642,1550,0,0,0,0,0
81,10000,62431,1568,0,0,0,0,0
81,10000,61600,1503,0,0,0,0,0
81,10000,75044,1534,0,0,0,0,0
81,10000,61852,1471,0,0,0,0,0
81,10000,59871,1483,0,0,0,0,0
81,10000,59854,1454,0,0,0,0,0
81,10000,62088,1529,0,0,0,0,0
81,10000,62114,1549,0,0,0,0,0
81,10000,61817,1477,0,0,0,0,0
81,10000,59938,1512,0,0,0,0,0
81,10000,60164,1515,0,0,0,0,0
81,10000,62465,1514,0,0,0,0,0
81,10000,61611,1502,0,0,0,0,0
82,10000,66333,1753,0,0,0,0,0
82,10000,64576,1512,0,0,0,0,0
82,10000,62237,1533,0,0,0,0,0
82,10000,59514,1475,0,0,0,0,0
82,10000,62659,1542,0,0,0,0,0
82,10000,61725,1523,0,0,0,0,0
82,10000,62200,1585,0,0,0,0,0
82,10000,62160,1545,0,0,0,0,0
82,10000,62578,1541,0,0,0,0,0
82,10000,60235,1540,0,0,0,0,0
82,10000,59744,1509,0,0,0,0,0
82,10000,59821,1511,0,0,0,0,0
82,10000,62675,1507,0,0,0,0,0
82,10000,62170,1534,0,0,0,0,0
82,10000,59832,1503,0,0,0,0,0
82,10000,59964,1506,0,0,0,0,0
82,10000,59915,1491,0,0,0,0,0
82,10000,59327,1564,0,0,0,0,0
82,10000,59589,1548,0,0,0,0,0
82,10000,59290,1517,0,0,0,0,0
83,10000,68698,1659,0,0,0,0,0
83,10000,64340,1584,0,0,0,0,0
83,10000,61802,1576,0,0,0,0,0
83,10000,62654,1547,0,0,0,0,0
83,10000,61997,1536,0,0,0,0,0
83,10000,62190,1526,0,0,0,0,0
83,10000,62189,1504,0,0,0,0,0
83,10000,62017,1514,0,0,0,0,0
83,10000,62287,1490,0,0,0,0,0
83,10000,61721,1525,0,0,0,0,0
83,10000,62248,1484,0,0,0,0,0
83,10000,61386,1485,0,0,0,0,0
83,10000,61858,1560,0,0,0,0,0
83,10000,62071,1606,0,0,0,0,0
83,10000,62357,1522,0,0,0,0,0
83,10000,61943,1519,0,0,0,0,0
83,10000,62092,1530,0,0,0,0,0
83,10000,62876,1524,0,0,0,0,0
83,10000,61186,1492,0,0,0,0,0
83,10000,61711,1463,0,0,0,0,0
84,10000,68182,1737,0,0,0,0,0
84,10000,63763,1485,0,0,0,0,0
84,10000,76717,1543,0,0,0,0,0
84,10000,61925,1511,0,0,0,0,0
84,10000,60516,1547,0,0,0,0,0
84,10000,63121,1502,0,0,0,0,0
84,10000,61764,1488,0,0,0,0,0
84,10000,62123,1543,0,0,0,0,0
84,10000,62255,1565,0,0,0,0,0
84,10000,63073,1560,0,0,0,0,0
84,10000,62030,1605,0,0,0,0,0
84,10000,59659,1580,0,0,0,0,0
84,10000,61772,1576,0,0,0,0,0
84,10000,61686,1507,0,0,0,0,0
84,10000,59867,1506,0,0,0,0,0
84,10000,62317,1534,0,0,0,0,0
84,10000,62375,1492,0,0,0,0,0
84,10000,62696,1495,0,0,0,0,0
84,10000,61748,1541,0,0,0,0,0
84,10000,62007,1481,0,0,0,0,0
85,10000,67072,1647,0,0,0,0,0
85,10000,64473,1506,0,0,0,0,0
85,10000,62343,1512,0,0,0,0,0
85,10000,63135,1523,0,0,0,0,0
85,10000,62350,1536,0,0,0,0,0
85,10000,62058,1488,0,0,0,0,0
85,10000,62930,1566,0,0,0,0,0
85,10000,62282,1516,0,0,0,0,0
85,10000,62231,1507,0,0,0,0,0
85,10000,62397,1520,0,0,0,0,0
85,10000,62905,1559,0,0,0,0,0
85,10000,62173,1559,0,0,0,0,0
85,10000,62513,1554,0,0,0,0,0
85,10000,62536,1527,0,0,0,0,0
85,10000,62772,1557,0,0,0,0,0
85,10000,62335,1520,0,0,0,0,0
85,10000,62574,1464,0,0,0,0,0
85,10000,62292,1487,0,0,0,0,0
85,10000,62895,1554,0,0,0,0,0
85,10000,62673,1560,0,0,0,0,0
86,10000,104923,1850,0,0,0,0,0
86,10000,61863,1539,0,0,0,0,0
86,10000,59723,1517,0,0,0,0,0
86,10000,62568,1470,0,0,0,0,0
86,10000,60269,1500,0,0,0,0,0
86,10000,60280,1445,0,0,0,0,0
86,10000,60106,1519,0,0,0,0,0
86,10000,59933,1547,0,0,0,0,0
86,10000,60023,1489,0,0,0,0,0
86,10000,60185,1534,0,0,0,0,0
86,10000,62778,1522,0,0,0,0,0
86,10000,62966,1601,0,0,0,0,0
86,10000,60074,1482,0,0,0,0,0
86,10000,59670,1547,0,0,0,0,0
86,10000,60134,1583,0,0,0,0,0
86,10000,62426,1508,0,0,0,0,0
86,10000,60077,1529,0,0,0,0,0
86,10000,60209,1512,0,0,0,0,0
86,10000,61552,1525,0,0,0,0,0
86,10000,61643,1559,0,0,0,0,0
87,10000,66642,1688,0,0,0,0,0
87,10000,62849,1552,0,0,0,0,0
87,10000,60251,1576,0,0,0,0,0
87,10000,63797,1519,0,0,0,0,0
87,10000,63158,1525,0,0,0,0,0
87,10000,62510,1518,0,0,0,0,0
87,10000,62764,1529,0,0,0,0,0
87,10000,62253,1531,0,0,0,0,0
87,10000,62148,1505,0,0,0,0,0
87,10000,62535,1521,0,0,0,0,0
87,10000,60618,1462,0,0,0,0,0
87,10000,63233,1577,0,0,0,0,0
87,10000,59668,1518,0,0,0,0,0
87,10000,59845,1543,0,0,0,0,0
87,10000,97172,1536,0,0,0,0,0
87,10000,62464,1597,0,0,0,0,0
87,10000,61009,1470,0,0,0,0,0
87,10000,62517,1453,0,0,0,0,0
87,10000,59915,1490,0,0,0,0,0
87,10000,60393,1492,0,0,0,0,0
88,10000,66735,1635,0,0,0,0,0
88,10000,64879,1528,0,0,0,0,0
88,10000,59867,1525,0,0,0,0,0
88,10000,60819,1498,0,0,0,0,0
88,10000,60698,1522,0,0,0,0,0
88,10000,60587,1520,0,0,0,0,0
88,10000,60704,1494,0,0,0,0,0
88,10000,60978,1567,0,0,0,0,0
88,10000,61203,1539,0,0,0,0,0
88,10000,60473,1495,0,0,0,0,0
88,10000,60476,1486,0,0,0,0,0
88,10000,60712,1559,0,0,0,0,0
88,10000,60351,1478,0,0,0,0,0
88,10000,60662,1496,0,0,0,0,0
88,10000,61145,1508,0,0,0,0,0
88,10000,60469,1504,0,0,0,0,0
88,10000,60733,1494,0,0,0,0,0
88,10000,60340,1540,0,0,0,0,0
88,10000,60895,1516,0,0,0,0,0
88,10000,60753,1470,0,0,0,0,0
89,10000,67805,1614,0,0,0,0,0
89,10000,62837,1528,0,0,0,0,0
89,10000,60937,1560,0,0,0,0,0
89,10000,61165,1565,0,0,0,0,0
89,10000,63503,1498,0,0,0,0,0
89,10000,63472,1535,0,0,0,0,0
89,10000,60811,1518,0,0,0,0,0
89,10000,63538,1455,0,0,0,0,0
89,10000,63683,1541,0,0,0,0,0
89,10000,63215,1540,0,0,0,0,0
89,10000,74092,1508,0,0,0,0,0
89,10000,63289,1530,0,0,0,0,0
89,10000,60438,1487,0,0,0,0,0
89,10000,60480,1499,0,0,0,0,0
89,10000,63796,1519,0,0,0,0,0
89,10000,62939,1533,0,0,0,0,0
89,10000,61223,1525,0,0,0,0,0
89,10000,61588,1577,0,0,0,0,0
89,10000,63883,1513,0,0,0,0,0
89,10000,63316,1565,0,0,0,0,0
90,10000,72874,1713,0,0,0,0,0
90,10000,66673,1645,0,0,0,0,0
90,10000,64851,1592,0,0,0,0,0
90,10000,64934,1500,0,0,0,0,0
90,10000,64842,1545,0,0,0,0,0
90,10000,65487,1514,0,0,0,0,0
90,10000,64042,1549,0,0,0,0,0
90,10000,63412,1490,0,0,0,0,0
90,10000,63696,1552,0,0,0,0,0
90,10000,63076,1490,0,0,0,0,0
90,10000,63738,1528,0,0,0,0,0
90,10000,63670,1535,0,0,0,0,0
90,10000,63563,1502,0,0,0,0,0
90,10000,63144,1520,0,0,0,0,0
90,10000,63198,1474,0,0,0,0,0
90,10000,63316,1531,0,0,0,0,0
90,10000,63799,1525,0,0,0,0,0
90,10000,68776,1543,0,0,0,0,0
90,10000,63441,1495,0,0,0,0,0
90,10000,76709,1495,0,0,0,0,0
91,10000,70102,1679,0,0,0,0,0
91,10000,62237,1574,0,0,0,0,0
91,10000,60769,1501,0,0,0,0,0
91,10000,64331,1542,0,0,0,0,0
91,10000,63018,1519,0,0,0,0,0
91,10000,64350,1525,0,0,0,0,0
91,10000,60757,1543,0,0,0,0,0
91,10000,63540,1576,0,0,0,0,0
91,10000,60950,1579,0,0,0,0,0
91,10000,64742,1578,0,0,0,0,0
91,10000,63417,1483,0,0,0,0,0
91,10000,64455,1586,0,0,0,0,0
91,10000,61027,1590,0,0,0,0,0
91,10000,60692,1517,0,0,0,0,0
91,10000,61258,1525,0,0,0,0,0
91,10000,63795,1496,0,0,0,0,0
91,10000,63362,1576,0,0,0,0,0
91,10000,63771,1510,0,0,0,0,0
91,10000,63876,1503,0,0,0,0,0
91,10000,60827,1577,0,0,0,0,0
92,10000,70210,1729,0,0,0,0,0
92,10000,63906,1526,0,0,0,0,0
92,10000,63478,1527,0,0,0,0,0
92,10000,64349,1487,0,0,0,0,0
92,10000,64088,1526,0,0,0,0,0
92,10000,64096,1552,0,0,0,0,0
92,10000,63416,1545,0,0,0,0,0
92,10000,64241,1529,0,0,0,0,0
92,10000,63569,1550,0,0,0,0,0
92,10000,64146,1473,0,0,0,0,0
92,10000,64069,1536,0,0,0,0,0
92,10000,63919,1551,0,0,0,0,0
92,10000,61098,1522,0,0,0,0,0
92,10000,102401,1499,0,0,0,0,0
92,10000,60720,1471,0,0,0,0,0
92,10000,63681,1543,0,0,0,0,0
92,10000,60817,1560,0,0,0,0,0
92,10000,63923,1510,0,0,0,0,0
92,10000,63888,1519,0,0,0,0,0
92,10000,64441,1471,0,0,0,0,0
93,10000,68584,1660,0,0,0,0,0
93,10000,63439,1511,0,0,0,0,0
93,10000,61901,1531,0,0,0,0,0
93,10000,61660,1517,0,0,0,0,0
93,10000,61387,1482,0,0,0,0,0
93,10000,64045,1529,0,0,0,0,0
93,10000,61133,1518,0,0,0,0,0
93,10000,61097,1511,0,0,0,0,0
93,10000,67301,1505,0,0,0,0,0
93,10000,63724,1501,0,0,0,0,0
93,10000,63385,1520,0,0,0,0,0
93,10000,63627,1529,0,0,0,0,0
93,10000,63408,1501,0,0,0,0,0
93,10000,63944,1531,0,0,0,0,0
93,10000,64172,1503,0,0,0,0,0
93,10000,63655,1489,0,0,0,0,0
93,10000,63461,1494,0,0,0,0,0
93,10000,63591,1527,0,0,0,0,0
93,10000,65086,1585,0,0,0,0,0
93,10000,65247,1525,0,0,0,0,0
94,10000,67842,1726,0,0,0,0,0
94,10000,62913,1570,0,0,0,0,0
94,10000,61213,1563,0,0,0,0,0
94,10000,61310,1553,0,0,0,0,0
94,10000,60843,1592,0,0,0,0,0
94,10000,60936,1598,0,0,0,0,0
94,10000,61833,1570,0,0,0,0,0
94,10000,61201,1556,0,0,0,0,0
94,10000,60886,1571,0,0,0,0,0
94,10000,87536,1548,0,0,0,0,0
94,10000,61286,1492,0,0,0,0,0
94,10000,61084,1533,0,0,0,0,0
94,10000,61073,1550,0,0,0,0,0
94,10000,61552,1730,0,0,0,0,0
94,10000,73832,1505,0,0,0,0,0
94,10000,61101,1567,0,0,0,0,0
94,10000,61260,1533,0,0,0,0,0
94,10000,61173,1537,0,0,0,0,0
94,10000,62110,1530,0,0,0,0,0
94,10000,61393,1496,0,0,0,0,0
95,10000,67832,1617,0,0,0,0,0
95,10000,63165,1532,0,0,0,0,0
95,10000,61265,1487,0,0,0,0,0
95,10000,61218,1518,0,0,0,0,0
95,10000,61853,1601,0,0,0,0,0
95,10000,61110,1572,0,0,0,0,0
95,10000,61151,1535,0,0,0,0,0
95,10000,61521,1522,0,0,0,0,0
95,10000,61921,1585,0,0,0,0,0
95,10000,61183,1510,0,0,0,0,0
95,10000,61238,1476,0,0,0,0,0
95,10000,61242,1537,0,0,0,0,0
95,10000,63854,1478,0,0,0,0,0
95,10000,61848,1530,0,0,0,0,0
95,10000,61578,1478,0,0,0,0,0
95,10000,61585,1609,0,0,0,0,0
95,10000,61521,1542,0,0,0,0,0
95,10000,63646,1482,0,0,0,0,0
95,10000,61465,1565,0,0,0,0,0
95,10000,62132,1520,0,0,0,0,0
96,10000,72086,1688,0,0,0,0,0
96,10000,62935,1589,0,0,0,0,0
96,10000,61686,1538,0,0,0,0,0
96,10000,61191,1527,0,0,0,0,0
96,10000,61582,1509,0,0,0,0,0
96,10000,61124,1511,0,0,0,0,0
96,10000,61572,1535,0,0,0,0,0
96,10000,61676,1558,0,0,0,0,0
96,10000,61169,1555,0,0,0,0,0
96,10000,61414,1536,0,0,0,0,0
96,10000,61107,1523,0,0,0,0,0
96,10000,61564,1545,0,0,0,0,0
96,10000,60904,1558,0,0,0,0,0
96,10000,61651,1561,0,0,0,0,0
96,10000,61584,1493,0,0,0,0,0
96,10000,61373,1540,0,0,0,0,0
96,10000,62639,1568,0,0,0,0,0
96,10000,61212,1549,0,0,0,0,0
96,10000,60723,1502,0,0,0,0,0
96,10000,89492,1532,0,0,0,0,0
97,10000,70386,1738,0,0,0,0,0
97,10000,66114,1764,0,0,0,0,0
97,10000,64000,1546,0,0,0,0,0
97,10000,61910,1553,0,0,0,0,0
97,10000,64347,1508,0,0,0,0,0
97,10000,64246,1534,0,0,0,0,0
97,10000,64355,1493,0,0,0,0,0
97,10000,64603,1540,0,0,0,0,0
97,10000,67467,1519,0,0,0,0,0
97,10000,64816,1473,0,0,0,0,0
97,10000,64356,1522,0,0,0,0,0
97,10000,65028,1508,0,0,0,0,0
97,10000,64181,1534,0,0,0,0,0
97,10000,64509,1538,0,0,0,0,0
97,10000,63489,1556,0,0,0,0,0
97,10000,64196,1525,0,0,0,0,0
97,10000,64425,1558,0,0,0,0,0
97,10000,64712,1478,0,0,0,0,0
97,10000,64250,1485,0,0,0,0,0
97,10000,64686,1500,0,0,0,0,0
98,10000,69758,1746,0,0,0,0,0
98,10000,63763,1565,0,0,0,0,0
98,10000,61791,1545,0,0,0,0,0
98,10000,62150,1540,0,0,0,0,0
98,10000,61742,1540,0,0,0,0,0
98,10000,61648,1531,0,0,0,0,0
98,10000,61854,1506,0,0,0,0,0
98,10000,61357,1549,0,0,0,0,0
98,10000,61787,1524,0,0,0,0,0
98,10000,62113,1522,0,0,0,0,0
98,10000,62172,1568,0,0,0,0,0
98,10000,62087,1509,0,0,0,0,0
98,10000,62033,1548,0,0,0,0,0
98,10000,61794,1507,0,0,0,0,0
98,10000,61690,1501,0,0,0,0,0
98,10000,85890,1564,0,0,0,0,0
98,10000,61867,1572,0,0,0,0,0
98,10000,61769,1556,0,0,0,0,0
98,10000,61924,1686,0,0,0,0,0
98,10000,62320,1515,0,0,0,0,0
99,10000,71612,1630,0,0,0,0,0
99,10000,63633,1579,0,0,0,0,0
99,10000,99360,1527,0,0,0,0,0
99,10000,64917,1569,0,0,0,0,0
99,10000,64622,1559,0,0,0,0,0
99,10000,89837,1567,0,0,0,0,0
99,10000,65160,1541,0,0,0,0,0
99,10000,64556,1551,0,0,0,0,0
99,10000,65013,1564,0,0,0,0,0
99,10000,64751,1593,0,0,0,0,0
99,10000,65098,1574,0,0,0,0,0
99,10000,64726,1689,0,0,0,0,0
99,10000,65115,1509,0,0,0,0,0
99,10000,64834,1575,0,0,0,0,0
99,10000,103001,1533,0,0,0,0,0
99,10000,64170,1533,0,0,0,0,0
99,10000,64464,1557,0,0,0,0,0
99,10000,69468,1555,0,0,0,0,0
99,10000,64628,1496,0,0,0,0,0
99,10000,64436,1471,0,0,0,0,0
100,10000,71326,1617,0,0,0,0,0
100,10000,64123,1572,0,0,0,0,0
100,10000,63429,1553,0,0,0,0,0
100,10000,63331,1619,0,0,0,0,0
100,10000,66168,1552,0,0,0,0,0
100,10000,65089,1538,0,0,0,0,0
100,10000,61670,1521,0,0,0,0,0
100,10000,62585,1536,0,0,0,0,0
100,10000,62151,1566,0,0,0,0,0
100,10000,61971,1561,0,0,0,0,0
100,10000,62565,1557,0,0,0,0,0
100,10000,61625,1543,0,0,0,0,0
100,10000,77042,1693,0,0,0,0,0
100,10000,62406,1528,0,0,0,0,0
100,10000,62011,1569,0,0,0,0,0
100,10000,62252,1516,0,0,0,0,0
100,10000,65118,1587,0,0,0,0,0
100,10000,64545,1478,0,0,0,0,0
100,10000,64770,1550,0,0,0,0,0
100,10000,65107,1514,0,0,0,0,0
100,0,54147,1622,0,0,0,0,0
100,0,47467,1417,0,0,0,0,0
100,0,47638,1461,0,0,0,0,0
100,0,44930,1480,0,0,0,0,0
100,0,45086,1482,0,0,0,0,0
100,0,44742,1414,0,0,0,0,0
100,0,47333,1481,0,0,0,0,0
100,0,47816,1437,0,0,0,0,0
100,0,47792,1464,0,0,0,0,0
100,0,47690,1379,0,0,0,0,0
100,0,48251,1434,0,0,0,0,0
100,0,47479,1515,0,0,0,0,0
100,0,48389,1520,0,0,0,0,0
100,0,48761,1528,0,0,0,0,0
100,0,48358,1463,0,0,0,0,0
100,0,48118,1494,0,0,0,0,0
100,0,48036,1461,0,0,0,0,0
100,0,47928,1511,0,0,0,0,0
100,0,47872,1510,0,0,0,0,0
100,0,47855,1544,0,0,0,0,0
100,200,56018,1594,0,0,0,0,0
100,200,48582,1500,0,0,0,0,0
100,200,48338,1533,0,0,0,0,0
100,200,47727,1492,0,0,0,0,0
100,200,47728,1490,0,0,0,0,0
100,200,47818,1479,0,0,0,0,0
100,200,49049,1469,0,0,0,0,0
100,200,48345,1485,0,0,0,0,0
100,200,48242,1413,0,0,0,0,0
100,200,48223,1501,0,0,0,0,0
100,200,48505,1446,0,0,0,0,0
100,200,47907,1513,0,0,0,0,0
100,200,48505,1450,0,0,0,0,0
100,200,48101,1495,0,0,0,0,0
100,200,48238,1457,0,0,0,0,0
100,200,48406,1449,0,0,0,0,0
100,200,45495,1444,0,0,0,0,0
100,200,44941,1469,0,0,0,0,0
100,200,48424,1512,0,0,0,0,0
100,200,45710,1457,0,0,0,0,0
100,400,52542,1616,0,0,0,0,0
100,400,49079,1551,0,0,0,0,0
100,400,48478,1514,0,0,0,0,0
100,400,48599,1575,0,0,0,0,0
100,400,49027,1568,0,0,0,0,0
100,400,48673,1542,0,0,0,0,0
100,400,49011,1521,0,0,0,0,0
100,400,50987,1488,0,0,0,0,0
100,400,48980,1509,0,0,0,0,0
100,400,48719,1556,0,0,0,0,0
100,400,48385,1526,0,0,0,0,0
100,400,48294,1547,0,0,0,0,0
100,400,48033,1559,0,0,0,0,0
100,400,48965,1501,0,0,0,0,0
100,400,48547,1572,0,0,0,0,0
100,400,45758,1498,0,0,0,0,0
100,400,48797,1503,0,0,0,0,0
100,400,50518,1534,0,0,0,0,0
100,400,49919,1579,0,0,0,0,0
100,400,50086,1548,0,0,0,0,0
100,600,55625,1688,0,0,0,0,0
100,600,48592,1512,0,0,0,0,0
100,600,48852,1543,0,0,0,0,0
100,600,48449,1566,0,0,0,0,0
100,600,46118,1470,0,0,0,0,0
100,600,45541,1553,0,0,0,0,0
100,600,45825,1472,0,0,0,0,0
100,600,48830,1543,0,0,0,0,0
100,600,46117,1502,0,0,0,0,0
100,600,45489,1517,0,0,0,0,0
100,600,45390,1522,0,0,0,0,0
100,600,46079,1521,0,0,0,0,0
100,600,46221,1516,0,0,0,0,0
100,600,46055,1493,0,0,0,0,0
100,600,45885,1524,0,0,0,0,0
100,600,46347,1452,0,0,0,0,0
100,600,46006,1504,0,0,0,0,0
100,600,45628,1499,0,0,0,0,0
100,600,45529,1523,0,0,0,0,0
100,600,46288,1514,0,0,0,0,0
100,800,56415,1649,0,0,0,0,0
100,800,52405,1736,0,0,0,0,0
100,800,46301,1540,0,0,0,0,0
100,800,46913,1508,0,0,0,0,0
100,800,46617,1504,0,0,0,0,0
100,800,49059,1565,0,0,0,0,0
100,800,48821,1522,0,0,0,0,0
100,800,49321,1522,0,0,0,0,0
100,800,49715,1553,0,0,0,0,0
100,800,46268,1516,0,0,0,0,0
