Pallet: "pallet_membership", Extrinsic: "add_member", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
m,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
96,25205,1318,0,0,0,0,0
96,25527,1289,0,0,0,0,0
96,25549,1332,0,0,0,0,0
96,25885,1380,0,0,0,0,0
96,24971,1383,0,0,0,0,0
96,25249,1394,0,0,0,0,0
96,24738,1329,0,0,0,0,0
97,26572,1598,0,0,0,0,0
97,25703,1450,0,0,0,0,0
97,25028,1440,0,0,0,0,0
97,25335,1476,0,0,0,0,0
97,25060,1429,0,0,0,0,0
97,25192,1365,0,0,0,0,0
97,25054,1379,0,0,0,0,0
97,25226,1399,0,0,0,0,0
97,25313,1355,0,0,0,0,0
97,25031,1346,0,0,0,0,0
97,24848,1330,0,0,0,0,0
97,24933,1367,0,0,0,0,0
97,25636,1441,0,0,0,0,0
97,25112,1345,0,0,0,0,0
97,24907,1337,0,0,0,0,0
97,24911,1360,0,0,0,0,0
97,24974,1426,0,0,0,0,0
97,25278,1350,0,0,0,0,0
97,25137,1356,0,0,0,0,0
97,24979,1413,0,0,0,0,0
98,27944,1552,0,0,0,0,0
98,26457,1406,0,0,0,0,0
98,33600,1450,0,0,0,0,0
98,26044,1361,0,0,0,0,0
98,25938,1346,0,0,0,0,0
98,25876,1394,0,0,0,0,0
98,25584,1360,0,0,0,0,0
98,25901,1444,0,0,0,0,0
98,25629,1394,0,0,0,0,0
98,25488,1381,0,0,0,0,0
98,26013,1411,0,0,0,0,0
98,25868,1371,0,0,0,0,0
98,25896,1337,0,0,0,0,0
98,25866,1353,0,0,0,0,0
98,25799,1314,0,0,0,0,0
98,26007,1271,0,0,0,0,0
98,25781,1389,0,0,0,0,0
98,25728,1323,0,0,0,0,0
98,26041,1402,0,0,0,0,0
98,25931,1334,0,0,0,0,0
99,27426,1638,0,0,0,0,0
99,25965,1398,0,0,0,0,0
99,25535,1416,0,0,0,0,0
99,25822,1415,0,0,0,0,0
99,25612,1425,0,0,0,0,0
99,25143,1381,0,0,0,0,0
99,25611,1302,0,0,0,0,0
99,26069,1317,0,0,0,0,0
99,26263,1380,0,0,0,0,0
99,25561,1361,0,0,0,0,0
99,25787,1402,0,0,0,0,0
99,25723,1377,0,0,0,0,0
99,25646,1525,0,0,0,0,0
99,25664,1356,0,0,0,0,0
99,25603,1329,0,0,0,0,0
99,24806,1377,0,0,0,0,0
99,27815,1339,0,0,0,0,0
99,24719,1317,0,0,0,0,0
99,24867,1389,0,0,0,0,0
99,25054,1287,0,0,0,0,0
100,27570,1530,0,0,0,0,0
100,26058,1390,0,0,0,0,0
100,26009,1388,0,0,0,0,0
100,25575,1371,0,0,0,0,0
100,25513,1360,0,0,0,0,0
100,25682,1317,0,0,0,0,0
100,25679,1305,0,0,0,0,0
100,25739,1304,0,0,0,0,0
100,25564,1342,0,0,0,0,0
100,25713,1374,0,0,0,0,0
100,25456,1344,0,0,0,0,0
100,25710,1342,0,0,0,0,0
100,25637,1331,0,0,0,0,0
100,25425,1395,0,0,0,0,0
100,25637,1405,0,0,0,0,0
100,25792,1360,0,0,0,0,0
100,25925,1386,0,0,0,0,0
100,25729,1392,0,0,0,0,0
100,25413,1284,0,0,0,0,0
100,25514,1328,0,0,0,0,0

Raw Storage Info
========
Storage: TechnicalMembership Members (r:1 w:1)
Storage: TechnicalCommittee Proposals (r:1 w:0)
Storage: TechnicalMembership Prime (r:1 w:0)
Storage: TechnicalCommittee Members (r:0 w:1)
Storage: TechnicalCommittee Prime (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=     17.2
    + m    0.088
              µs

Reads = 3 + (0 * m)
Writes = 3 + (0 * m)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    m   mean µs  sigma µs       %
    2     16.89     0.146    0.8%
    3     16.99     0.153    0.9%
    4     17.54     0.114    0.6%
    5     17.37     0.067    0.3%
    6     17.32     0.078    0.4%
    7     17.63     0.047    0.2%
    8     17.41     0.083    0.4%
    9     17.93     0.078    0.4%
   10     18.15      0.13    0.7%
   11     18.25     0.059    0.3%
   12      18.1     0.055    0.3%
   13     18.26     0.122    0.6%
   14     18.45     0.119    0.6%
   15     18.39     0.069    0.3%
   16     18.59     0.124    0.6%
   17     18.57     0.107    0.5%
   18     18.56     0.061    0.3%
   19     18.52     0.084    0.4%
   20        19     0.109    0.5%
   21     18.65     0.095    0.5%
   22     18.74     0.086    0.4%
   23     18.92     0.077    0.4%
   24     19.06     0.074    0.3%
   25      19.1     0.111    0.5%
   26     19.27     0.089    0.4%
   27     19.52     0.122    0.6%
   28     19.47     0.083    0.4%
   29     19.47     0.068    0.3%
   30     19.64     0.092    0.4%
   31     19.65     0.098    0.4%
   32     19.65     0.089    0.4%
   33     20.78     0.095    0.4%
   34     20.64     0.093    0.4%
   35      20.9     0.075    0.3%
   36     20.62     0.145    0.7%
   37     20.63     0.112    0.5%
   38     21.03     0.094    0.4%
   39     21.17     0.077    0.3%
   40     21.19     0.087    0.4%
   41     21.57      0.31    1.4%
   42     21.41     0.155    0.7%
   43     21.48     0.127    0.5%
   44      21.2     0.161    0.7%
   45     21.66      0.21    0.9%
   46     21.25     0.115    0.5%
   47     21.66     0.065    0.3%
   48     21.88     0.102    0.4%
   49     22.11     0.088    0.3%
   50     22.27     0.088    0.3%
   51     21.51     0.104    0.4%
   52     21.95     0.125    0.5%
   53     22.05     0.115    0.5%
   54     22.54     0.106    0.4%
   55     22.22     0.106    0.4%
   56     22.43     0.172    0.7%
   57     23.74     0.476    2.0%
   58     22.65     0.118    0.5%
   59     23.05     0.087    0.3%
   60     22.59     0.084    0.3%
   61     22.81     0.117    0.5%
   62     22.54     0.085    0.3%
   63     23.27     0.137    0.5%
   64        23      0.05    0.2%
   65     22.89     0.109    0.4%
   66      22.9     0.102    0.4%
   67     23.32     0.141    0.6%
   68     23.33     0.078    0.3%
   69     22.97     0.147    0.6%
   70     23.54     0.118    0.5%
   71     23.76     0.125    0.5%
   72     23.64     0.156    0.6%
   73     23.79      0.11    0.4%
   74     23.33     0.129    0.5%
   75        24     0.105    0.4%
   76     24.22     0.094    0.3%
   77     23.88     0.228    0.9%
   78     24.17     0.072    0.2%
   79     23.76     0.083    0.3%
   80     24.31     0.114    0.4%
   81      24.6      0.07    0.2%
   82     24.25     0.119    0.4%
   83     24.24     0.173    0.7%
   84     24.53     0.101    0.4%
   85      24.5      0.07    0.2%
   86     24.36     0.159    0.6%
   87     24.88     0.157    0.6%
   88     25.05     0.139    0.5%
   89     24.91     0.067    0.2%
   90     24.82     0.098    0.3%
   91     25.46     0.122    0.4%
   92     25.23      0.17    0.6%
   93     24.77     0.136    0.5%
   94      25.1     0.169    0.6%
   95     25.38     0.099    0.3%
   96     25.31     0.092    0.3%
   97      25.1     0.092    0.3%
   98      25.9     0.062    0.2%
   99     25.65     0.089    0.3%
  100     25.66     0.058    0.2%

Quality and confidence:
param     error
m             0

Model:
Time ~=    17.21
    + m    0.088
              µs

Reads = 3 + (0 * m)
Writes = 3 + (0 * m)

Pallet: "pallet_membership", Extrinsic: "swap_member", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
m,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
2,18889,1451,0,0,0,0,0
2,17267,1324,0,0,0,0,0
2,17573,1346,0,0,0,0,0
2,17068,1353,0,0,0,0,0
2,16940,1326,0,0,0,0,0
2,16603,1337,0,0,0,0,0
2,16983,1299,0,0,0,0,0
2,17259,1260,0,0,0,0,0
2,17553,1365,0,0,0,0,0
2,16574,1306,0,0,0,0,0
2,17099,1269,0,0,0,0,0
2,16840,1286,0,0,0,0,0
2,16968,1342,0,0,0,0,0
2,16842,1293,0,0,0,0,0
2,16629,1254,0,0,0,0,0
2,16648,1249,0,0,0,0,0
2,16605,1234,0,0,0,0,0
2,17462,1362,0,0,0,0,0
2,16493,1243,0,0,0,0,0
2,16651,1242,0,0,0,0,0
3,19024,1442,0,0,0,0,0
3,17581,1306,0,0,0,0,0
3,17094,1317,0,0,0,0,0
3,17333,1327,0,0,0,0,0
3,16990,1325,0,0,0,0,0
3,17694,1362,0,0,0,0,0
3,17044,1311,0,0,0,0,0
3,17465,1303,0,0,0,0,0
3,17195,1332,0,0,0,0,0
3,16903,1286,0,0,0,0,0
3,16856,1257,0,0,0,0,0
3,16822,1350,0,0,0,0,0
3,16896,1351,0,0,0,0,0
3,16967,1341,0,0,0,0,0
3,16857,1532,0,0,0,0,0
3,16887,1343,0,0,0,0,0
3,17246,1397,0,0,0,0,0
3,16831,1396,0,0,0,0,0
3,16989,1260,0,0,0,0,0
3,16615,1325,0,0,0,0,0
4,19921,1444,0,0,0,0,0
4,18117,1327,0,0,0,0,0
4,18068,1360,0,0,0,0,0
4,17766,1319,0,0,0,0,0
4,17300,1330,0,0,0,0,0
4,17280,1338,0,0,0,0,0
4,17161,1328,0,0,0,0,0
4,17432,1285,0,0,0,0,0
4,17272,1329,0,0,0,0,0
4,17645,1281,0,0,0,0,0
4,17454,1281,0,0,0,0,0
4,17330,1291,0,0,0,0,0
4,17319,1296,0,0,0,0,0
4,17125,1263,0,0,0,0,0
4,17071,1295,0,0,0,0,0
4,17420,1345,0,0,0,0,0
4,17215,1244,0,0,0,0,0
4,17204,1285,0,0,0,0,0
4,17253,1256,0,0,0,0,0
4,17090,1285,0,0,0,0,0
5,19178,1498,0,0,0,0,0
5,17975,1352,0,0,0,0,0
5,17950,1304,0,0,0,0,0
5,17607,1274,0,0,0,0,0
5,17433,1300,0,0,0,0,0
5,17612,1329,0,0,0,0,0
5,17219,1313,0,0,0,0,0
5,17086,1277,0,0,0,0,0
5,17512,1285,0,0,0,0,0
5,17687,1295,0,0,0,0,0
5,17271,1321,0,0,0,0,0
5,17414,1345,0,0,0,0,0
5,17091,1313,0,0,0,0,0
5,17352,1296,0,0,0,0,0
5,17650,1269,0,0,0,0,0
5,17610,1305,0,0,0,0,0
5,17370,1304,0,0,0,0,0
5,17826,1290,0,0,0,0,0
5,17501,1282,0,0,0,0,0
5,17563,1263,0,0,0,0,0
6,19428,1538,0,0,0,0,0
6,17735,1385,0,0,0,0,0
6,17900,1369,0,0,0,0,0
6,17545,1373,0,0,0,0,0
6,17545,1323,0,0,0,0,0
6,17409,1395,0,0,0,0,0
6,17267,1297,0,0,0,0,0
6,17317,1364,0,0,0,0,0
6,17267,1303,0,0,0,0,0
6,17371,1461,0,0,0,0,0
6,17300,1329,0,0,0,0,0
6,17296,1335,0,0,0,0,0
6,17553,1358,0,0,0,0,0
6,17389,1375,0,0,0,0,0
6,17098,1311,0,0,0,0,0
6,17375,1311,0,0,0,0,0
6,17676,1413,0,0,0,0,0
6,17395,1392,0,0,0,0,0
6,17524,1359,0,0,0,0,0
6,17279,1337,0,0,0,0,0
7,19336,1437,0,0,0,0,0
7,17921,1341,0,0,0,0,0
7,18042,1285,0,0,0,0,0
7,17794,1278,0,0,0,0,0
7,17417,1284,0,0,0,0,0
7,17198,1282,0,0,0,0,0
7,18010,1285,0,0,0,0,0
7,17497,1267,0,0,0,0,0
7,17523,1262,0,0,0,0,0
7,17715,1234,0,0,0,0,0
7,17362,1305,0,0,0,0,0
7,17542,1259,0,0,0,0,0
7,17482,1270,0,0,0,0,0
7,17433,1304,0,0,0,0,0
7,17292,1227,0,0,0,0,0
7,17472,1267,0,0,0,0,0
7,17314,1236,0,0,0,0,0
7,17763,1311,0,0,0,0,0
7,17643,1260,0,0,0,0,0
7,17846,1243,0,0,0,0,0
8,19902,1471,0,0,0,0,0
8,18020,1374,0,0,0,0,0
8,18465,1266,0,0,0,0,0
8,18055,1317,0,0,0,0,0
8,18117,1290,0,0,0,0,0
8,18742,1284,0,0,0,0,0
8,18084,1312,0,0,0,0,0
8,17584,1272,0,0,0,0,0
8,17909,1289,0,0,0,0,0
8,17652,1286,0,0,0,0,0
8,17798,1352,0,0,0,0,0
8,17436,1356,0,0,0,0,0
8,18119,1310,0,0,0,0,0
8,17911,1339,0,0,0,0,0
8,17626,1308,0,0,0,0,0
8,17588,1237,0,0,0,0,0
8,17376,1332,0,0,0,0,0
8,17626,1283,0,0,0,0,0
8,17728,1199,0,0,0,0,0
8,17810,1239,0,0,0,0,0
9,19941,1429,0,0,0,0,0
9,18726,1370,0,0,0,0,0
9,18337,1378,0,0,0,0,0
9,17993,1324,0,0,0,0,0
9,17937,1287,0,0,0,0,0
9,17595,1344,0,0,0,0,0
9,18001,1326,0,0,0,0,0
9,17678,1253,0,0,0,0,0
9,17504,1298,0,0,0,0,0
9,18291,1259,0,0,0,0,0
9,18056,1325,0,0,0,0,0
9,18028,1300,0,0,0,0,0
9,17881,1318,0,0,0,0,0
9,18066,1294,0,0,0,0,0
9,18094,1269,0,0,0,0,0
9,23549,1347,0,0,0,0,0
9,18166,1246,0,0,0,0,0
9,17771,1275,0,0,0,0,0
9,18049,1285,0,0,0,0,0
9,17670,1269,0,0,0,0,0
10,19880,1450,0,0,0,0,0
10,18239,1341,0,0,0,0,0
10,18250,1312,0,0,0,0,0
10,17895,1327,0,0,0,0,0
10,17876,1292,0,0,0,0,0
10,17784,1353,0,0,0,0,0
10,18064,1337,0,0,0,0,0
10,17862,1302,0,0,0,0,0
10,17800,1342,0,0,0,0,0
10,17958,1348,0,0,0,0,0
10,17608,1300,0,0,0,0,0
10,18095,1307,0,0,0,0,0
10,18314,1348,0,0,0,0,0
10,18200,1334,0,0,0,0,0
10,18411,1319,0,0,0,0,0
10,18658,1295,0,0,0,0,0
10,18188,1270,0,0,0,0,0
10,18012,1324,0,0,0,0,0
10,17829,1273,0,0,0,0,0
10,17931,1310,0,0,0,0,0
11,20500,1478,0,0,0,0,0
11,19196,1333,0,0,0,0,0
11,18635,1360,0,0,0,0,0
11,18370,1294,0,0,0,0,0
11,18598,1295,0,0,0,0,0
11,18429,1282,0,0,0,0,0
11,18235,1360,0,0,0,0,0
11,18546,1333,0,0,0,0,0
11,18561,1339,0,0,0,0,0
11,18471,1266,0,0,0,0,0
11,18509,1350,0,0,0,0,0
11,18244,1317,0,0,0,0,0
11,18654,1308,0,0,0,0,0
11,18231,1298,0,0,0,0,0
11,18325,1291,0,0,0,0,0
11,18414,1297,0,0,0,0,0
11,18449,1260,0,0,0,0,0
11,18145,1297,0,0,0,0,0
11,18383,1315,0,0,0,0,0
11,18336,1321,0,0,0,0,0
12,20660,1550,0,0,0,0,0
12,18707,1344,0,0,0,0,0
12,18462,1338,0,0,0,0,0
12,18257,1323,0,0,0,0,0
12,18267,1349,0,0,0,0,0
12,18178,1325,0,0,0,0,0
12,17847,1354,0,0,0,0,0
12,18371,1292,0,0,0,0,0
12,18239,1331,0,0,0,0,0
12,17991,1341,0,0,0,0,0
12,25612,1354,0,0,0,0,0
12,18290,1382,0,0,0,0,0
12,18007,1370,0,0,0,0,0
12,17936,1350,0,0,0,0,0
12,18031,1304,0,0,0,0,0
12,18302,1346,0,0,0,0,0
12,17921,1276,0,0,0,0,0
12,18095,1303,0,0,0,0,0
12,18537,1337,0,0,0,0,0
12,18019,1340,0,0,0,0,0
13,20016,1470,0,0,0,0,0
13,18658,1394,0,0,0,0,0
13,18524,1353,0,0,0,0,0
13,18478,1386,0,0,0,0,0
13,18086,1331,0,0,0,0,0
13,18137,1303,0,0,0,0,0
13,18095,1369,0,0,0,0,0
13,18227,1335,0,0,0,0,0
13,18679,1369,0,0,0,0,0
13,18569,1368,0,0,0,0,0
13,18373,1311,0,0,0,0,0
13,18357,1314,0,0,0,0,0
13,18330,1322,0,0,0,0,0
13,18090,1335,0,0,0,0,0
13,18034,1319,0,0,0,0,0
13,18041,1309,0,0,0,0,0
13,18381,1351,0,0,0,0,0
13,18602,1349,0,0,0,0,0
13,18422,1337,0,0,0,0,0
13,18491,1360,0,0,0,0,0
14,20877,1504,0,0,0,0,0
14,19014,1326,0,0,0,0,0
14,18796,1303,0,0,0,0,0
14,18667,1333,0,0,0,0,0
14,18642,1264,0,0,0,0,0
14,18592,1367,0,0,0,0,0
14,18464,1315,0,0,0,0,0
14,18566,1345,0,0,0,0,0
14,18573,1359,0,0,0,0,0
14,18469,1313,0,0,0,0,0
14,18764,1313,0,0,0,0,0
14,18593,1307,0,0,0,0,0
14,18561,1324,0,0,0,0,0
14,18131,1333,0,0,0,0,0
14,18441,1333,0,0,0,0,0
14,18393,1300,0,0,0,0,0
14,18277,1327,0,0,0,0,0
14,18305,1343,0,0,0,0,0
14,18622,1341,0,0,0,0,0
14,18500,1294,0,0,0,0,0
15,20334,1515,0,0,0,0,0
15,18801,1384,0,0,0,0,0
15,18802,1392,0,0,0,0,0
15,18305,1423,0,0,0,0,0
15,18228,1472,0,0,0,0,0
15,18956,1371,0,0,0,0,0
15,18333,1403,0,0,0,0,0
15,18664,1366,0,0,0,0,0
15,18285,1392,0,0,0,0,0
15,18148,1361,0,0,0,0,0
15,18412,1389,0,0,0,0,0
15,18326,1404,0,0,0,0,0
15,18068,1374,0,0,0,0,0
15,18488,1333,0,0,0,0,0
15,18209,1310,0,0,0,0,0
15,18103,1345,0,0,0,0,0
15,18246,1290,0,0,0,0,0
15,18377,1418,0,0,0,0,0
15,18552,1335,0,0,0,0,0
15,18600,1369,0,0,0,0,0
16,20749,1454,0,0,0,0,0
16,19233,1293,0,0,0,0,0
16,19035,1362,0,0,0,0,0
16,18838,1314,0,0,0,0,0
16,18863,1310,0,0,0,0,0
16,18370,1279,0,0,0,0,0
16,18817,1288,0,0,0,0,0
16,18710,1274,0,0,0,0,0
16,18304,1240,0,0,0,0,0
16,18817,1310,0,0,0,0,0
16,18497,1226,0,0,0,0,0
16,18385,1275,0,0,0,0,0
16,19600,1317,0,0,0,0,0
16,18357,1322,0,0,0,0,0
16,18526,1351,0,0,0,0,0
16,18716,1312,0,0,0,0,0
16,18645,1261,0,0,0,0,0
16,18406,1275,0,0,0,0,0
16,18713,1255,0,0,0,0,0
16,18491,1286,0,0,0,0,0
17,20699,1525,0,0,0,0,0
17,18981,1345,0,0,0,0,0
17,19232,1323,0,0,0,0,0
17,18622,1297,0,0,0,0,0
17,18754,1284,0,0,0,0,0
17,18700,1343,0,0,0,0,0
17,18579,1331,0,0,0,0,0
17,18665,1315,0,0,0,0,0
17,18464,1259,0,0,0,0,0
17,18277,1301,0,0,0,0,0
17,18541,1328,0,0,0,0,0
17,18665,1245,0,0,0,0,0
17,18164,1259,0,0,0,0,0
17,18472,1304,0,0,0,0,0
17,19106,1351,0,0,0,0,0
17,18675,1290,0,0,0,0,0
17,18480,1254,0,0,0,0,0
17,18797,1341,0,0,0,0,0
17,18648,1324,0,0,0,0,0
17,18390,1496,0,0,0,0,0
18,20941,1538,0,0,0,0,0
18,19237,1356,0,0,0,0,0
18,19170,1365,0,0,0,0,0
18,19196,1326,0,0,0,0,0
18,19283,1307,0,0,0,0,0
18,18827,1262,0,0,0,0,0
18,19054,1320,0,0,0,0,0
18,18981,1377,0,0,0,0,0
18,18563,1381,0,0,0,0,0
18,19163,1310,0,0,0,0,0
18,18695,1326,0,0,0,0,0
18,18870,1308,0,0,0,0,0
18,19224,1306,0,0,0,0,0
18,19290,1318,0,0,0,0,0
18,18863,1327,0,0,0,0,0
18,19455,1366,0,0,0,0,0
18,19017,1337,0,0,0,0,0
18,18854,1331,0,0,0,0,0
18,18850,1275,0,0,0,0,0
18,18858,1308,0,0,0,0,0
19,20473,1552,0,0,0,0,0
19,19320,1357,0,0,0,0,0
19,18925,1299,0,0,0,0,0
19,25186,1302,0,0,0,0,0
19,18756,1295,0,0,0,0,0
19,18310,1266,0,0,0,0,0
19,18588,1287,0,0,0,0,0
19,18647,1280,0,0,0,0,0
19,18295,1254,0,0,0,0,0
19,18485,1235,0,0,0,0,0
19,18381,1266,0,0,0,0,0
19,18384,1281,0,0,0,0,0
19,18871,1305,0,0,0,0,0
19,18943,1271,0,0,0,0,0
19,18520,1306,0,0,0,0,0
19,18716,1304,0,0,0,0,0
19,18586,1280,0,0,0,0,0
19,18448,1303,0,0,0,0,0
19,18544,1260,0,0,0,0,0
19,18490,1292,0,0,0,0,0
20,21634,1567,0,0,0,0,0
20,19633,1377,0,0,0,0,0
20,19181,1350,0,0,0,0,0
20,19621,1310,0,0,0,0,0
20,19386,1352,0,0,0,0,0
20,18925,1288,0,0,0,0,0
20,18918,1313,0,0,0,0,0
20,19623,1296,0,0,0,0,0
20,19299,1339,0,0,0,0,0
20,19307,1372,0,0,0,0,0
20,19507,1390,0,0,0,0,0
20,19170,1375,0,0,0,0,0
20,18928,1359,0,0,0,0,0
20,19069,1354,0,0,0,0,0
20,19134,1344,0,0,0,0,0
20,19154,1385,0,0,0,0,0
20,19240,1386,0,0,0,0,0
20,18915,1320,0,0,0,0,0
20,19100,1293,0,0,0,0,0
20,19466,1368,0,0,0,0,0
21,21253,1570,0,0,0,0,0
21,19811,1395,0,0,0,0,0
21,19987,1329,0,0,0,0,0
21,19232,1343,0,0,0,0,0
21,19709,1307,0,0,0,0,0
21,19449,1345,0,0,0,0,0
21,19366,1367,0,0,0,0,0
21,19238,1337,0,0,0,0,0
21,19317,1347,0,0,0,0,0
21,19092,1240,0,0,0,0,0
21,18850,1406,0,0,0,0,0
21,19366,1336,0,0,0,0,0
21,19252,1339,0,0,0,0,0
21,18892,1282,0,0,0,0,0
21,19348,1316,0,0,0,0,0
21,19047,1476,0,0,0,0,0
21,19377,1314,0,0,0,0,0
21,19099,1339,0,0,0,0,0
21,19076,1330,0,0,0,0,0
21,19340,1302,0,0,0,0,0
22,21302,1482,0,0,0,0,0
22,19964,1439,0,0,0,0,0
22,19976,1472,0,0,0,0,0
22,19797,1460,0,0,0,0,0
22,19788,1509,0,0,0,0,0
22,19246,1436,0,0,0,0,0
22,19350,1448,0,0,0,0,0
22,19616,1414,0,0,0,0,0
22,19859,1393,0,0,0,0,0
22,19515,1412,0,0,0,0,0
22,19856,1363,0,0,0,0,0
22,19740,1470,0,0,0,0,0
22,19708,1738,0,0,0,0,0
22,19892,1888,0,0,0,0,0
22,19759,1347,0,0,0,0,0
22,20104,1376,0,0,0,0,0
22,22385,1328,0,0,0,0,0
22,21864,1351,0,0,0,0,0
22,21885,1329,0,0,0,0,0
22,21900,1339,0,0,0,0,0
23,21676,1494,0,0,0,0,0
23,19971,1297,0,0,0,0,0
23,20040,1337,0,0,0,0,0
23,19357,1266,0,0,0,0,0
23,19309,1243,0,0,0,0,0
23,19525,1271,0,0,0,0,0
23,19529,1249,0,0,0,0,0
23,19611,1284,0,0,0,0,0
23,19425,1284,0,0,0,0,0
23,19575,1276,0,0,0,0,0
23,19399,1304,0,0,0,0,0
23,19676,1323,0,0,0,0,0
23,19447,1306,0,0,0,0,0
23,19481,1299,0,0,0,0,0
23,19464,1315,0,0,0,0,0
23,19240,1303,0,0,0,0,0
23,19565,1346,0,0,0,0,0
23,19558,1330,0,0,0,0,0
23,19268,1328,0,0,0,0,0
23,19350,1304,0,0,0,0,0
24,21421,1474,0,0,0,0,0
24,27073,1386,0,0,0,0,0
24,19776,1340,0,0,0,0,0
24,20084,1352,0,0,0,0,0
24,19708,1290,0,0,0,0,0
24,19582,1331,0,0,0,0,0
24,19233,1348,0,0,0,0,0
24,19603,1295,0,0,0,0,0
24,19175,1321,0,0,0,0,0
24,19207,1339,0,0,0,0,0
24,19541,1291,0,0,0,0,0
24,19573,1286,0,0,0,0,0
24,19116,1300,0,0,0,0,0
24,19557,1310,0,0,0,0,0
24,19510,1297,0,0,0,0,0
24,19524,1331,0,0,0,0,0
24,19352,1313,0,0,0,0,0
24,19577,1317,0,0,0,0,0
24,19851,1311,0,0,0,0,0
24,19415,1320,0,0,0,0,0
25,21222,1456,0,0,0,0,0
25,19761,1410,0,0,0,0,0
25,19762,1281,0,0,0,0,0
25,20089,1334,0,0,0,0,0
25,19512,1323,0,0,0,0,0
25,19521,1357,0,0,0,0,0
25,20698,1337,0,0,0,0,0
25,19668,1277,0,0,0,0,0
25,19810,1280,0,0,0,0,0
25,19546,1295,0,0,0,0,0
25,19454,1345,0,0,0,0,0
25,19230,1295,0,0,0,0,0
25,19218,1352,0,0,0,0,0
25,19518,1360,0,0,0,0,0
25,19409,1325,0,0,0,0,0
25,19377,1351,0,0,0,0,0
25,19474,1315,0,0,0,0,0
25,19330,1302,0,0,0,0,0
25,19133,1272,0,0,0,0,0
25,19242,1302,0,0,0,0,0
26,22214,1483,0,0,0,0,0
26,19928,1313,0,0,0,0,0
26,19531,1312,0,0,0,0,0
26,20137,1363,0,0,0,0,0
26,19843,1374,0,0,0,0,0
26,19653,1318,0,0,0,0,0
26,19901,1342,0,0,0,0,0
26,19705,1313,0,0,0,0,0
26,19667,1318,0,0,0,0,0
26,19396,1300,0,0,0,0,0
26,19259,1503,0,0,0,0,0
26,20322,1302,0,0,0,0,0
26,19563,1293,0,0,0,0,0
26,19374,1269,0,0,0,0,0
26,19500,1307,0,0,0,0,0
26,19389,1309,0,0,0,0,0
26,19559,1305,0,0,0,0,0
26,19533,1320,0,0,0,0,0
26,19364,1295,0,0,0,0,0
26,19793,1347,0,0,0,0,0
27,21619,1521,0,0,0,0,0
27,20149,1414,0,0,0,0,0
27,20017,1377,0,0,0,0,0
27,19677,1347,0,0,0,0,0
27,19254,1351,0,0,0,0,0
27,19341,1362,0,0,0,0,0
27,19963,1318,0,0,0,0,0
27,19947,1284,0,0,0,0,0
27,19969,1310,0,0,0,0,0
27,19807,1350,0,0,0,0,0
27,19883,1330,0,0,0,0,0
27,19953,1379,0,0,0,0,0
27,19525,1396,0,0,0,0,0
27,19754,1323,0,0,0,0,0
27,19655,1381,0,0,0,0,0
27,20084,1308,0,0,0,0,0
27,19534,1357,0,0,0,0,0
27,19823,1395,0,0,0,0,0
27,19604,1314,0,0,0,0,0
27,19820,1332,0,0,0,0,0
28,22068,1519,0,0,0,0,0
28,20338,1352,0,0,0,0,0
28,20265,1373,0,0,0,0,0
28,20323,1320,0,0,0,0,0
28,19999,1338,0,0,0,0,0
28,20103,1361,0,0,0,0,0
28,20192,1332,0,0,0,0,0
28,19956,1420,0,0,0,0,0
28,19951,1298,0,0,0,0,0
28,19824,1367,0,0,0,0,0
28,20145,1307,0,0,0,0,0
28,20038,1330,0,0,0,0,0
28,19539,1277,0,0,0,0,0
28,19891,1251,0,0,0,0,0
28,19702,1325,0,0,0,0,0
28,19738,1344,0,0,0,0,0
28,19862,1324,0,0,0,0,0
28,19947,1369,0,0,0,0,0
28,19940,1307,0,0,0,0,0
28,20288,1358,0,0,0,0,0
29,22547,1581,0,0,0,0,0
29,23681,1397,0,0,0,0,0
29,20744,1369,0,0,0,0,0
29,20009,1311,0,0,0,0,0
29,20183,1277,0,0,0,0,0
29,19991,1284,0,0,0,0,0
29,20403,1228,0,0,0,0,0
29,19871,1237,0,0,0,0,0
29,19980,1295,0,0,0,0,0
29,20110,1214,0,0,0,0,0
29,20059,1290,0,0,0,0,0
29,20082,1290,0,0,0,0,0
29,20110,1298,0,0,0,0,0
29,19980,1253,0,0,0,0,0
29,19859,1229,0,0,0,0,0
29,19808,1222,0,0,0,0,0
29,19818,1281,0,0,0,0,0
29,20461,1258,0,0,0,0,0
29,20039,1257,0,0,0,0,0
29,19707,1284,0,0,0,0,0
30,22382,1532,0,0,0,0,0
30,20532,1333,0,0,0,0,0
30,20156,1285,0,0,0,0,0
30,20322,1343,0,0,0,0,0
30,20392,1304,0,0,0,0,0
30,20168,1357,0,0,0,0,0
30,19977,1244,0,0,0,0,0
30,20085,1372,0,0,0,0,0
30,19995,1310,0,0,0,0,0
30,19846,1357,0,0,0,0,0
30,20273,1372,0,0,0,0,0
