Pallet: "pallet_collective", Extrinsic: "set_members", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
m,n,p,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
241,100,20928,1320,0,0,0,0,0
241,100,20732,1334,0,0,0,0,0
241,100,21141,1303,0,0,0,0,0
241,100,20813,1250,0,0,0,0,0
241,100,20954,1309,0,0,0,0,0
241,100,20358,1312,0,0,0,0,0
241,100,20287,1314,0,0,0,0,0
261,100,23554,1473,0,0,0,0,0
261,100,21195,1337,0,0,0,0,0
261,100,20965,1311,0,0,0,0,0
261,100,21296,1279,0,0,0,0,0
261,100,20893,1294,0,0,0,0,0
261,100,20838,1308,0,0,0,0,0
261,100,20557,1306,0,0,0,0,0
261,100,20904,1352,0,0,0,0,0
261,100,20403,1347,0,0,0,0,0
261,100,20561,1256,0,0,0,0,0
261,100,20356,1318,0,0,0,0,0
261,100,20490,1345,0,0,0,0,0
261,100,20463,1287,0,0,0,0,0
261,100,21229,1346,0,0,0,0,0
261,100,20436,1344,0,0,0,0,0
261,100,20683,1314,0,0,0,0,0
261,100,21417,1336,0,0,0,0,0
261,100,20805,1382,0,0,0,0,0
261,100,20670,1255,0,0,0,0,0
261,100,20704,1290,0,0,0,0,0
281,100,23527,1512,0,0,0,0,0
281,100,21044,1326,0,0,0,0,0
281,100,21068,1455,0,0,0,0,0
281,100,21134,1363,0,0,0,0,0
281,100,20515,1344,0,0,0,0,0
281,100,20689,1408,0,0,0,0,0
281,100,20906,1353,0,0,0,0,0
281,100,20977,1350,0,0,0,0,0
281,100,20613,1350,0,0,0,0,0
281,100,20666,1296,0,0,0,0,0
281,100,21086,1310,0,0,0,0,0
281,100,20789,1353,0,0,0,0,0
281,100,20484,1391,0,0,0,0,0
281,100,20521,1348,0,0,0,0,0
281,100,20568,1378,0,0,0,0,0
281,100,20559,1344,0,0,0,0,0
281,100,20651,1333,0,0,0,0,0
281,100,20639,1349,0,0,0,0,0
281,100,20313,1333,0,0,0,0,0
281,100,20478,1347,0,0,0,0,0
301,100,24293,1507,0,0,0,0,0
301,100,21594,1360,0,0,0,0,0
301,100,21371,1319,0,0,0,0,0
301,100,21152,1251,0,0,0,0,0
301,100,21442,1267,0,0,0,0,0
301,100,21010,1305,0,0,0,0,0
301,100,20725,1260,0,0,0,0,0
301,100,20677,1274,0,0,0,0,0
301,100,20762,1276,0,0,0,0,0
301,100,20728,1290,0,0,0,0,0
301,100,20775,1268,0,0,0,0,0
301,100,20653,1311,0,0,0,0,0
301,100,21555,1321,0,0,0,0,0
301,100,21444,1301,0,0,0,0,0
301,100,21340,1328,0,0,0,0,0
301,100,20895,1317,0,0,0,0,0
301,100,20360,1255,0,0,0,0,0
301,100,21160,1288,0,0,0,0,0
301,100,20820,1311,0,0,0,0,0
301,100,20938,1276,0,0,0,0,0
321,100,23026,1473,0,0,0,0,0
321,100,21228,1317,0,0,0,0,0
321,100,21054,1320,0,0,0,0,0
321,100,20866,1220,0,0,0,0,0
321,100,21123,1267,0,0,0,0,0
321,100,20970,1276,0,0,0,0,0
321,100,20689,1231,0,0,0,0,0
321,100,20719,1273,0,0,0,0,0
321,100,20834,1271,0,0,0,0,0
321,100,20735,1226,0,0,0,0,0
321,100,20871,1319,0,0,0,0,0
321,100,20977,1282,0,0,0,0,0
321,100,20707,1335,0,0,0,0,0
321,100,20984,1254,0,0,0,0,0
321,100,20587,1252,0,0,0,0,0
321,100,20781,1263,0,0,0,0,0
321,100,20405,1268,0,0,0,0,0
321,100,20681,1305,0,0,0,0,0
321,100,20795,1273,0,0,0,0,0
321,100,21015,1188,0,0,0,0,0
341,100,23776,1449,0,0,0,0,0
341,100,21145,1291,0,0,0,0,0
341,100,21282,1260,0,0,0,0,0
341,100,21114,1300,0,0,0,0,0
341,100,21306,1272,0,0,0,0,0
341,100,20921,1299,0,0,0,0,0
341,100,21029,1328,0,0,0,0,0
341,100,20870,1332,0,0,0,0,0
341,100,20751,1272,0,0,0,0,0
341,100,21186,1351,0,0,0,0,0
341,100,20808,1304,0,0,0,0,0
341,100,20799,1288,0,0,0,0,0
341,100,20729,1272,0,0,0,0,0
341,100,20825,1303,0,0,0,0,0
341,100,20807,1249,0,0,0,0,0
341,100,20671,1261,0,0,0,0,0
341,100,21222,1292,0,0,0,0,0
341,100,20817,1343,0,0,0,0,0
341,100,20740,1285,0,0,0,0,0
341,100,20608,1320,0,0,0,0,0
361,100,22919,1435,0,0,0,0,0
361,100,21158,1283,0,0,0,0,0
361,100,20677,1196,0,0,0,0,0
361,100,20419,1239,0,0,0,0,0
361,100,20497,1235,0,0,0,0,0
361,100,20657,1287,0,0,0,0,0
361,100,20362,1278,0,0,0,0,0
361,100,20284,1272,0,0,0,0,0
361,100,33254,1332,0,0,0,0,0
361,100,20615,1270,0,0,0,0,0
361,100,20177,1293,0,0,0,0,0
361,100,20221,1332,0,0,0,0,0
361,100,19808,1245,0,0,0,0,0
361,100,20080,1210,0,0,0,0,0
361,100,20183,1252,0,0,0,0,0
361,100,20149,1254,0,0,0,0,0
361,100,20143,1291,0,0,0,0,0
361,100,20513,1234,0,0,0,0,0
361,100,20123,1278,0,0,0,0,0
361,100,20323,1283,0,0,0,0,0
381,100,24000,1462,0,0,0,0,0
381,100,21508,1241,0,0,0,0,0
381,100,21322,1311,0,0,0,0,0
381,100,21229,1278,0,0,0,0,0
381,100,20904,1289,0,0,0,0,0
381,100,21086,1274,0,0,0,0,0
381,100,20414,1260,0,0,0,0,0
381,100,20833,1298,0,0,0,0,0
381,100,20960,1290,0,0,0,0,0
381,100,21078,1245,0,0,0,0,0
381,100,20732,1277,0,0,0,0,0
381,100,21019,1238,0,0,0,0,0
381,100,21507,1318,0,0,0,0,0
381,100,21247,1247,0,0,0,0,0
381,100,21190,1307,0,0,0,0,0
381,100,21057,1250,0,0,0,0,0
381,100,20731,1232,0,0,0,0,0
381,100,21191,1275,0,0,0,0,0
381,100,20877,1296,0,0,0,0,0
381,100,20844,1323,0,0,0,0,0
401,100,24724,1437,0,0,0,0,0
401,100,21696,1369,0,0,0,0,0
401,100,21822,1374,0,0,0,0,0
401,100,20998,1326,0,0,0,0,0
401,100,21316,1311,0,0,0,0,0
401,100,21194,1325,0,0,0,0,0
401,100,20996,1319,0,0,0,0,0
401,100,21197,1373,0,0,0,0,0
401,100,20780,1307,0,0,0,0,0
401,100,20882,1352,0,0,0,0,0
401,100,20984,1378,0,0,0,0,0
401,100,21091,1319,0,0,0,0,0
401,100,21114,1332,0,0,0,0,0
401,100,21118,1297,0,0,0,0,0
401,100,20633,1280,0,0,0,0,0
401,100,21484,1301,0,0,0,0,0
401,100,21397,1336,0,0,0,0,0
401,100,21471,1341,0,0,0,0,0
401,100,21096,1375,0,0,0,0,0
401,100,20924,1372,0,0,0,0,0
421,100,23247,1411,0,0,0,0,0
421,100,21022,1244,0,0,0,0,0
421,100,20896,1230,0,0,0,0,0
421,100,20520,1281,0,0,0,0,0
421,100,20597,1211,0,0,0,0,0
421,100,20964,1273,0,0,0,0,0
421,100,21311,1264,0,0,0,0,0
421,100,20769,1269,0,0,0,0,0
421,100,20553,1269,0,0,0,0,0
421,100,21115,1240,0,0,0,0,0
421,100,21696,1266,0,0,0,0,0
421,100,20678,1241,0,0,0,0,0
421,100,20658,1242,0,0,0,0,0
421,100,20502,1227,0,0,0,0,0
421,100,20454,1239,0,0,0,0,0
421,100,20701,1221,0,0,0,0,0
421,100,20601,1183,0,0,0,0,0
421,100,20584,1295,0,0,0,0,0
421,100,20468,1243,0,0,0,0,0
421,100,47865,13880,0,0,0,0,0
441,100,24232,1525,0,0,0,0,0
441,100,21396,1317,0,0,0,0,0
441,100,21967,1338,0,0,0,0,0
441,100,21172,1347,0,0,0,0,0
441,100,20836,1342,0,0,0,0,0
441,100,21493,1357,0,0,0,0,0
441,100,20998,1317,0,0,0,0,0
441,100,20586,1310,0,0,0,0,0
441,100,21120,1407,0,0,0,0,0
441,100,20946,1347,0,0,0,0,0
441,100,20835,1247,0,0,0,0,0
441,100,20685,1287,0,0,0,0,0
441,100,20630,1322,0,0,0,0,0
441,100,20936,1283,0,0,0,0,0
441,100,20985,1327,0,0,0,0,0
441,100,20801,1292,0,0,0,0,0
441,100,21051,1286,0,0,0,0,0
441,100,21013,1341,0,0,0,0,0
441,100,20851,1334,0,0,0,0,0
441,100,21188,1289,0,0,0,0,0
461,100,24054,1430,0,0,0,0,0
461,100,21778,1359,0,0,0,0,0
461,100,21477,1340,0,0,0,0,0
461,100,20977,1366,0,0,0,0,0
461,100,21546,1328,0,0,0,0,0
461,100,21470,1374,0,0,0,0,0
461,100,21442,1303,0,0,0,0,0
461,100,21285,1304,0,0,0,0,0
461,100,21295,1321,0,0,0,0,0
461,100,21043,1310,0,0,0,0,0
461,100,20923,1327,0,0,0,0,0
461,100,20961,1337,0,0,0,0,0
461,100,21021,1354,0,0,0,0,0
461,100,20969,1234,0,0,0,0,0
461,100,21353,1306,0,0,0,0,0
461,100,20870,1312,0,0,0,0,0
461,100,21043,1316,0,0,0,0,0
461,100,21156,1290,0,0,0,0,0
461,100,20941,1342,0,0,0,0,0
461,100,20669,1348,0,0,0,0,0
481,100,23969,1465,0,0,0,0,0
481,100,21844,1322,0,0,0,0,0
481,100,21296,1353,0,0,0,0,0
481,100,21637,1304,0,0,0,0,0
481,100,20928,1291,0,0,0,0,0
481,100,21171,1302,0,0,0,0,0
481,100,21254,1266,0,0,0,0,0
481,100,20748,1301,0,0,0,0,0
481,100,21043,1296,0,0,0,0,0
481,100,21062,1335,0,0,0,0,0
481,100,20743,1288,0,0,0,0,0
481,100,21246,1273,0,0,0,0,0
481,100,21392,1230,0,0,0,0,0
481,100,21226,1375,0,0,0,0,0
481,100,20960,1322,0,0,0,0,0
481,100,20658,1287,0,0,0,0,0
481,100,20753,1355,0,0,0,0,0
481,100,21085,1381,0,0,0,0,0
481,100,21265,1352,0,0,0,0,0
481,100,20745,1287,0,0,0,0,0
501,100,23605,1508,0,0,0,0,0
501,100,21739,1363,0,0,0,0,0
501,100,21316,1346,0,0,0,0,0
501,100,21339,1318,0,0,0,0,0
501,100,21317,1284,0,0,0,0,0
501,100,21305,1300,0,0,0,0,0
501,100,21241,1252,0,0,0,0,0
501,100,21279,1376,0,0,0,0,0
501,100,21158,1344,0,0,0,0,0
501,100,21502,1337,0,0,0,0,0
501,100,21726,1277,0,0,0,0,0
501,100,20865,1267,0,0,0,0,0
501,100,21204,1298,0,0,0,0,0
501,100,20792,1255,0,0,0,0,0
501,100,21383,1266,0,0,0,0,0
501,100,21276,1268,0,0,0,0,0
501,100,20717,1342,0,0,0,0,0
501,100,20954,1302,0,0,0,0,0
501,100,21054,1237,0,0,0,0,0
501,100,20831,1310,0,0,0,0,0
521,100,24050,1515,0,0,0,0,0
521,100,21761,1376,0,0,0,0,0
521,100,21458,1303,0,0,0,0,0
521,100,21561,1243,0,0,0,0,0
521,100,21860,1261,0,0,0,0,0
521,100,21935,1300,0,0,0,0,0
521,100,21238,1307,0,0,0,0,0
521,100,21339,1248,0,0,0,0,0
521,100,21302,1223,0,0,0,0,0
521,100,21640,1306,0,0,0,0,0
521,100,21270,1258,0,0,0,0,0
521,100,21672,1302,0,0,0,0,0
521,100,20989,1294,0,0,0,0,0
521,100,21452,1294,0,0,0,0,0
521,100,21794,1348,0,0,0,0,0
521,100,21278,1302,0,0,0,0,0
521,100,21261,1277,0,0,0,0,0
521,100,20957,1331,0,0,0,0,0
521,100,21215,1268,0,0,0,0,0
521,100,21197,1302,0,0,0,0,0
541,100,23868,1441,0,0,0,0,0
541,100,21906,1342,0,0,0,0,0
541,100,21154,1328,0,0,0,0,0
541,100,21464,1298,0,0,0,0,0
541,100,21366,1281,0,0,0,0,0
541,100,21198,1342,0,0,0,0,0
541,100,21413,1300,0,0,0,0,0
541,100,21286,1322,0,0,0,0,0
541,100,21559,1317,0,0,0,0,0
541,100,21624,1352,0,0,0,0,0
541,100,21344,1312,0,0,0,0,0
541,100,21099,1287,0,0,0,0,0
541,100,20760,1291,0,0,0,0,0
541,100,21593,1301,0,0,0,0,0
541,100,21675,6166,0,0,0,0,0
541,100,21654,1351,0,0,0,0,0
541,100,21143,1301,0,0,0,0,0
541,100,21492,1310,0,0,0,0,0
541,100,21551,1350,0,0,0,0,0
541,100,21532,1282,0,0,0,0,0
561,100,24273,1449,0,0,0,0,0
561,100,21556,1324,0,0,0,0,0
561,100,21324,1269,0,0,0,0,0
561,100,21621,1339,0,0,0,0,0
561,100,21107,1289,0,0,0,0,0
561,100,21279,1232,0,0,0,0,0
561,100,20648,1201,0,0,0,0,0
561,100,21247,1243,0,0,0,0,0
561,100,21178,1242,0,0,0,0,0
561,100,20718,1247,0,0,0,0,0
561,100,20716,1229,0,0,0,0,0
561,100,20906,1256,0,0,0,0,0
561,100,21042,1290,0,0,0,0,0
561,100,21056,1281,0,0,0,0,0
561,100,20959,1278,0,0,0,0,0
561,100,20552,1274,0,0,0,0,0
561,100,21370,1279,0,0,0,0,0
561,100,21367,1320,0,0,0,0,0
561,100,21292,1318,0,0,0,0,0
561,100,21678,1320,0,0,0,0,0
581,100,23711,1455,0,0,0,0,0
581,100,22113,1329,0,0,0,0,0
581,100,21587,1238,0,0,0,0,0
581,100,21649,1318,0,0,0,0,0
581,100,21067,1252,0,0,0,0,0
581,100,21144,1309,0,0,0,0,0
581,100,21155,1327,0,0,0,0,0
581,100,21552,1249,0,0,0,0,0
581,100,21075,1292,0,0,0,0,0
581,100,21168,1325,0,0,0,0,0
581,100,21120,1371,0,0,0,0,0
581,100,21476,1269,0,0,0,0,0
581,100,21240,1363,0,0,0,0,0
581,100,20954,1360,0,0,0,0,0
581,100,20992,1354,0,0,0,0,0
581,100,20998,1307,0,0,0,0,0
581,100,20992,1272,0,0,0,0,0
581,100,21669,1326,0,0,0,0,0
581,100,21208,1277,0,0,0,0,0
581,100,20937,1281,0,0,0,0,0
601,100,24691,1480,0,0,0,0,0
601,100,21941,1329,0,0,0,0,0
601,100,21347,1298,0,0,0,0,0
601,100,21440,1284,0,0,0,0,0
601,100,21245,1329,0,0,0,0,0
601,100,21406,1279,0,0,0,0,0
601,100,21477,1289,0,0,0,0,0
601,100,21273,1343,0,0,0,0,0
601,100,21766,1298,0,0,0,0,0
601,100,21328,1270,0,0,0,0,0
601,100,21496,1325,0,0,0,0,0
601,100,21451,1256,0,0,0,0,0
601,100,21596,1278,0,0,0,0,0
601,100,21131,1316,0,0,0,0,0
601,100,21204,1296,0,0,0,0,0
601,100,21507,1291,0,0,0,0,0
601,100,21330,1258,0,0,0,0,0
601,100,21073,1257,0,0,0,0,0
601,100,21048,1282,0,0,0,0,0
601,100,21168,1308,0,0,0,0,0
621,100,24170,1410,0,0,0,0,0
621,100,21412,1345,0,0,0,0,0
621,100,21544,1310,0,0,0,0,0
621,100,22133,1297,0,0,0,0,0
621,100,21360,1326,0,0,0,0,0
621,100,21289,1290,0,0,0,0,0
621,100,21072,1264,0,0,0,0,0
621,100,21180,1290,0,0,0,0,0
621,100,21238,1281,0,0,0,0,0
621,100,21397,1345,0,0,0,0,0
621,100,21614,1340,0,0,0,0,0
621,100,21409,1317,0,0,0,0,0
621,100,21116,1234,0,0,0,0,0
621,100,21496,1322,0,0,0,0,0
621,100,21076,1284,0,0,0,0,0
621,100,20832,1398,0,0,0,0,0
621,100,21153,1315,0,0,0,0,0
621,100,21174,1336,0,0,0,0,0
621,100,20995,1283,0,0,0,0,0
621,100,21196,1322,0,0,0,0,0
641,100,24667,1531,0,0,0,0,0
641,100,22633,1399,0,0,0,0,0
641,100,22267,1357,0,0,0,0,0
641,100,21673,1310,0,0,0,0,0
641,100,21787,1358,0,0,0,0,0
641,100,21427,1304,0,0,0,0,0
641,100,21697,1333,0,0,0,0,0
641,100,21787,1401,0,0,0,0,0
641,100,21595,1350,0,0,0,0,0
641,100,21449,1313,0,0,0,0,0
641,100,21052,1294,0,0,0,0,0
641,100,21130,1363,0,0,0,0,0
641,100,21062,1341,0,0,0,0,0
641,100,21422,1325,0,0,0,0,0
641,100,21659,1373,0,0,0,0,0
641,100,21781,1349,0,0,0,0,0
641,100,21411,1333,0,0,0,0,0
641,100,21509,1420,0,0,0,0,0
641,100,21758,1283,0,0,0,0,0
641,100,21164,1360,0,0,0,0,0
661,100,24534,1401,0,0,0,0,0
661,100,22058,1378,0,0,0,0,0
661,100,21794,1294,0,0,0,0,0
661,100,21915,1317,0,0,0,0,0
661,100,21883,1281,0,0,0,0,0
661,100,21313,1280,0,0,0,0,0
661,100,22047,1270,0,0,0,0,0
661,100,21460,1256,0,0,0,0,0
661,100,21435,1339,0,0,0,0,0
661,100,21472,1311,0,0,0,0,0
661,100,22585,1339,0,0,0,0,0
661,100,21432,1228,0,0,0,0,0
661,100,21071,1294,0,0,0,0,0
661,100,21552,1271,0,0,0,0,0
661,100,21402,1292,0,0,0,0,0
661,100,21140,1280,0,0,0,0,0
661,100,21372,1247,0,0,0,0,0
661,100,21536,1245,0,0,0,0,0
661,100,21335,1248,0,0,0,0,0
661,100,21183,1287,0,0,0,0,0
681,100,23826,1478,0,0,0,0,0
681,100,21748,1373,0,0,0,0,0
681,100,21491,1356,0,0,0,0,0
681,100,21728,1288,0,0,0,0,0
681,100,21432,1283,0,0,0,0,0
681,100,21243,1275,0,0,0,0,0
681,100,21813,1268,0,0,0,0,0
681,100,21505,1266,0,0,0,0,0
681,100,21005,1234,0,0,0,0,0
681,100,21587,1292,0,0,0,0,0
681,100,21295,1308,0,0,0,0,0
681,100,21226,1277,0,0,0,0,0
681,100,21558,1281,0,0,0,0,0
681,100,21151,1273,0,0,0,0,0
681,100,21873,1305,0,0,0,0,0
681,100,21272,1298,0,0,0,0,0
681,100,21233,1300,0,0,0,0,0
681,100,21646,1290,0,0,0,0,0
681,100,21127,1275,0,0,0,0,0
681,100,21016,1271,0,0,0,0,0
701,100,24048,1431,0,0,0,0,0
701,100,21836,1387,0,0,0,0,0
701,100,22119,1291,0,0,0,0,0
701,100,21553,1317,0,0,0,0,0
701,100,21453,1314,0,0,0,0,0
701,100,21561,1272,0,0,0,0,0
701,100,21644,1260,0,0,0,0,0
701,100,21487,1309,0,0,0,0,0
701,100,21212,1285,0,0,0,0,0
701,100,21800,1322,0,0,0,0,0
701,100,21413,1285,0,0,0,0,0
701,100,21286,1260,0,0,0,0,0
701,100,21659,1313,0,0,0,0,0
701,100,21573,1357,0,0,0,0,0
701,100,21415,1297,0,0,0,0,0
701,100,21653,1295,0,0,0,0,0
701,100,21292,1324,0,0,0,0,0
701,100,21637,1288,0,0,0,0,0
701,100,21401,1304,0,0,0,0,0
701,100,21327,1297,0,0,0,0,0
721,100,24563,1470,0,0,0,0,0
721,100,21975,1348,0,0,0,0,0
721,100,21991,1295,0,0,0,0,0
721,100,21927,1289,0,0,0,0,0
721,100,21460,1318,0,0,0,0,0
721,100,21560,1340,0,0,0,0,0
721,100,21286,1252,0,0,0,0,0
721,100,21276,1241,0,0,0,0,0
721,100,21245,1280,0,0,0,0,0
721,100,21800,1293,0,0,0,0,0
721,100,34130,1302,0,0,0,0,0
721,100,20993,1254,0,0,0,0,0
721,100,20815,1215,0,0,0,0,0
721,100,20742,1212,0,0,0,0,0
721,100,21120,1237,0,0,0,0,0
721,100,20681,1232,0,0,0,0,0
721,100,20606,1234,0,0,0,0,0
721,100,21132,1276,0,0,0,0,0
721,100,20937,1276,0,0,0,0,0
721,100,20886,1224,0,0,0,0,0
741,100,24400,1413,0,0,0,0,0
741,100,21833,1355,0,0,0,0,0
741,100,21811,1245,0,0,0,0,0
741,100,21630,1309,0,0,0,0,0
741,100,21677,1297,0,0,0,0,0
741,100,21239,1311,0,0,0,0,0
741,100,21275,1286,0,0,0,0,0
741,100,22018,1290,0,0,0,0,0
741,100,21186,1251,0,0,0,0,0
741,100,21358,1347,0,0,0,0,0
741,100,21369,1299,0,0,0,0,0
741,100,21297,1251,0,0,0,0,0
741,100,21593,1203,0,0,0,0,0
741,100,21335,1213,0,0,0,0,0
741,100,21682,1274,0,0,0,0,0
741,100,21444,1319,0,0,0,0,0
741,100,21293,1303,0,0,0,0,0
741,100,21721,1322,0,0,0,0,0
741,100,21569,1231,0,0,0,0,0
741,100,21475,1327,0,0,0,0,0
761,100,24024,1501,0,0,0,0,0
761,100,23074,1385,0,0,0,0,0
761,100,21850,1323,0,0,0,0,0
761,100,21671,1310,0,0,0,0,0
761,100,21555,1329,0,0,0,0,0
761,100,21141,1341,0,0,0,0,0
761,100,21363,1284,0,0,0,0,0
761,100,21526,1338,0,0,0,0,0
761,100,21289,1305,0,0,0,0,0
761,100,21385,1265,0,0,0,0,0
761,100,21229,1310,0,0,0,0,0
761,100,21173,1331,0,0,0,0,0
761,100,21334,1322,0,0,0,0,0
761,100,21318,1265,0,0,0,0,0
761,100,28031,1357,0,0,0,0,0
761,100,21244,1353,0,0,0,0,0
761,100,25290,1393,0,0,0,0,0
761,100,21575,1340,0,0,0,0,0
761,100,21496,1391,0,0,0,0,0
761,100,21494,1308,0,0,0,0,0
781,100,24892,1519,0,0,0,0,0
781,100,22557,1324,0,0,0,0,0
781,100,22040,1309,0,0,0,0,0
781,100,21769,1298,0,0,0,0,0
781,100,21818,1291,0,0,0,0,0
781,100,21933,1298,0,0,0,0,0
781,100,21694,1243,0,0,0,0,0
781,100,21832,1244,0,0,0,0,0
781,100,21275,1282,0,0,0,0,0
781,100,21319,1244,0,0,0,0,0
781,100,21458,1243,0,0,0,0,0
781,100,21335,1277,0,0,0,0,0
781,100,21256,1244,0,0,0,0,0
781,100,21505,1310,0,0,0,0,0
781,100,21931,1306,0,0,0,0,0
781,100,21571,1217,0,0,0,0,0
781,100,21236,1283,0,0,0,0,0
781,100,21344,1364,0,0,0,0,0
781,100,21344,1252,0,0,0,0,0
781,100,21574,1283,0,0,0,0,0
801,100,24378,1469,0,0,0,0,0
801,100,21966,1401,0,0,0,0,0
801,100,21640,1372,0,0,0,0,0
801,100,21799,1342,0,0,0,0,0
801,100,21920,1363,0,0,0,0,0
801,100,21844,1334,0,0,0,0,0
801,100,22088,1314,0,0,0,0,0
801,100,21651,1239,0,0,0,0,0
801,100,21629,1294,0,0,0,0,0
801,100,21791,1376,0,0,0,0,0
801,100,22127,1299,0,0,0,0,0
801,100,22021,1310,0,0,0,0,0
801,100,21852,1411,0,0,0,0,0
801,100,21584,1301,0,0,0,0,0
801,100,21540,1361,0,0,0,0,0
801,100,21733,1382,0,0,0,0,0
801,100,21900,1302,0,0,0,0,0
801,100,21919,1384,0,0,0,0,0
801,100,21505,1351,0,0,0,0,0
801,100,21478,1228,0,0,0,0,0
821,100,24013,1457,0,0,0,0,0
821,100,22310,1359,0,0,0,0,0
821,100,22064,1351,0,0,0,0,0
821,100,21945,1317,0,0,0,0,0
821,100,21793,1331,0,0,0,0,0
821,100,21830,1278,0,0,0,0,0
821,100,21699,1310,0,0,0,0,0
821,100,21621,1312,0,0,0,0,0
821,100,21417,1362,0,0,0,0,0
821,100,21745,1310,0,0,0,0,0
821,100,21567,1293,0,0,0,0,0
821,100,21654,1248,0,0,0,0,0
821,100,21853,1437,0,0,0,0,0
821,100,22224,1275,0,0,0,0,0
821,100,21516,1284,0,0,0,0,0
821,100,21298,1378,0,0,0,0,0
821,100,21477,1311,0,0,0,0,0
821,100,21852,1357,0,0,0,0,0
821,100,21797,1259,0,0,0,0,0
821,100,21236,1283,0,0,0,0,0
841,100,23758,1474,0,0,0,0,0
841,100,21489,1306,0,0,0,0,0
841,100,21586,1325,0,0,0,0,0
841,100,21842,1379,0,0,0,0,0
841,100,21374,1274,0,0,0,0,0
841,100,21164,1289,0,0,0,0,0
841,100,21379,1274,0,0,0,0,0
841,100,20823,1275,0,0,0,0,0
841,100,20872,1344,0,0,0,0,0
841,100,20994,1265,0,0,0,0,0
841,100,21133,1271,0,0,0,0,0
841,100,21269,1242,0,0,0,0,0
841,100,20690,1301,0,0,0,0,0
841,100,21077,1327,0,0,0,0,0
841,100,20971,1275,0,0,0,0,0
841,100,21012,1236,0,0,0,0,0
841,100,42404,1351,0,0,0,0,0
841,100,20962,1377,0,0,0,0,0
841,100,20949,1330,0,0,0,0,0
841,100,21680,1297,0,0,0,0,0
861,100,24872,1429,0,0,0,0,0
861,100,21851,1286,0,0,0,0,0
861,100,22057,1297,0,0,0,0,0
861,100,22001,1240,0,0,0,0,0
861,100,21836,1297,0,0,0,0,0
861,100,21807,1307,0,0,0,0,0
861,100,21805,1303,0,0,0,0,0
861,100,21193,1291,0,0,0,0,0
861,100,21929,1301,0,0,0,0,0
861,100,21486,1295,0,0,0,0,0
861,100,21547,1325,0,0,0,0,0
861,100,21567,1250,0,0,0,0,0
861,100,21666,1275,0,0,0,0,0
861,100,21557,1303,0,0,0,0,0
861,100,21795,1252,0,0,0,0,0
861,100,22214,1247,0,0,0,0,0
861,100,21743,1231,0,0,0,0,0
861,100,21433,1305,0,0,0,0,0
861,100,21356,1269,0,0,0,0,0
861,100,21412,1308,0,0,0,0,0
881,100,24497,1472,0,0,0,0,0
881,100,22073,1384,0,0,0,0,0
881,100,21775,1382,0,0,0,0,0
881,100,21908,1327,0,0,0,0,0
881,100,21664,1373,0,0,0,0,0
881,100,21976,1330,0,0,0,0,0
881,100,21993,1446,0,0,0,0,0
881,100,21932,1353,0,0,0,0,0
881,100,21544,1406,0,0,0,0,0
881,100,21375,1370,0,0,0,0,0
881,100,21588,1359,0,0,0,0,0
881,100,21674,1347,0,0,0,0,0
881,100,21607,1414,0,0,0,0,0
881,100,21572,1326,0,0,0,0,0
881,100,21902,1366,0,0,0,0,0
881,100,21561,1375,0,0,0,0,0
881,100,21314,1325,0,0,0,0,0
881,100,22099,1311,0,0,0,0,0
881,100,21569,1304,0,0,0,0,0
881,100,21662,1299,0,0,0,0,0
901,100,25052,1424,0,0,0,0,0
901,100,22531,1349,0,0,0,0,0
901,100,21898,1292,0,0,0,0,0
901,100,21843,1336,0,0,0,0,0
901,100,21985,1299,0,0,0,0,0
901,100,21859,1264,0,0,0,0,0
901,100,21761,1286,0,0,0,0,0
901,100,22015,1298,0,0,0,0,0
901,100,21800,1305,0,0,0,0,0
901,100,21797,1272,0,0,0,0,0
901,100,21731,1235,0,0,0,0,0
901,100,21816,1269,0,0,0,0,0
901,100,22012,1310,0,0,0,0,0
901,100,21945,1308,0,0,0,0,0
901,100,21719,1317,0,0,0,0,0
901,100,21739,1342,0,0,0,0,0
901,100,21895,1282,0,0,0,0,0
901,100,22160,1316,0,0,0,0,0
