Pallet: "frame_benchmarking", Extrinsic: "addition", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
i,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
640000,142,938,0,0,0,0,0
640000,145,963,0,0,0,0,0
660000,275,1117,0,0,0,0,0
660000,160,956,0,0,0,0,0
660000,143,912,0,0,0,0,0
660000,150,958,0,0,0,0,0
660000,156,936,0,0,0,0,0
660000,122,904,0,0,0,0,0
660000,129,953,0,0,0,0,0
660000,137,919,0,0,0,0,0
660000,118,938,0,0,0,0,0
660000,142,950,0,0,0,0,0
660000,122,949,0,0,0,0,0
660000,126,936,0,0,0,0,0
660000,122,947,0,0,0,0,0
660000,128,918,0,0,0,0,0
660000,139,923,0,0,0,0,0
660000,117,958,0,0,0,0,0
660000,143,970,0,0,0,0,0
660000,157,937,0,0,0,0,0
660000,146,904,0,0,0,0,0
660000,146,950,0,0,0,0,0
680000,286,1189,0,0,0,0,0
680000,134,951,0,0,0,0,0
680000,142,908,0,0,0,0,0
680000,120,903,0,0,0,0,0
680000,136,922,0,0,0,0,0
680000,114,920,0,0,0,0,0
680000,152,910,0,0,0,0,0
680000,138,932,0,0,0,0,0
680000,116,966,0,0,0,0,0
680000,137,915,0,0,0,0,0
680000,134,896,0,0,0,0,0
680000,132,904,0,0,0,0,0
680000,140,922,0,0,0,0,0
680000,142,923,0,0,0,0,0
680000,149,939,0,0,0,0,0
680000,156,939,0,0,0,0,0
680000,153,916,0,0,0,0,0
680000,126,957,0,0,0,0,0
680000,149,943,0,0,0,0,0
680000,144,923,0,0,0,0,0
700000,280,1093,0,0,0,0,0
700000,125,981,0,0,0,0,0
700000,117,951,0,0,0,0,0
700000,115,920,0,0,0,0,0
700000,123,920,0,0,0,0,0
700000,124,917,0,0,0,0,0
700000,125,936,0,0,0,0,0
700000,150,950,0,0,0,0,0
700000,124,949,0,0,0,0,0
700000,127,950,0,0,0,0,0
700000,120,932,0,0,0,0,0
700000,144,923,0,0,0,0,0
700000,139,944,0,0,0,0,0
700000,120,930,0,0,0,0,0
700000,112,924,0,0,0,0,0
700000,113,960,0,0,0,0,0
700000,112,951,0,0,0,0,0
700000,146,915,0,0,0,0,0
700000,118,915,0,0,0,0,0
700000,108,975,0,0,0,0,0
720000,284,1144,0,0,0,0,0
720000,134,969,0,0,0,0,0
720000,127,947,0,0,0,0,0
720000,137,978,0,0,0,0,0
720000,144,984,0,0,0,0,0
720000,142,939,0,0,0,0,0
720000,139,964,0,0,0,0,0
720000,133,968,0,0,0,0,0
720000,125,968,0,0,0,0,0
720000,116,955,0,0,0,0,0
720000,119,952,0,0,0,0,0
720000,117,970,0,0,0,0,0
720000,145,963,0,0,0,0,0
720000,145,940,0,0,0,0,0
720000,139,959,0,0,0,0,0
720000,126,983,0,0,0,0,0
720000,135,942,0,0,0,0,0
720000,146,973,0,0,0,0,0
720000,138,938,0,0,0,0,0
720000,141,955,0,0,0,0,0
740000,290,1282,0,0,0,0,0
740000,133,972,0,0,0,0,0
740000,130,981,0,0,0,0,0
740000,131,933,0,0,0,0,0
740000,156,910,0,0,0,0,0
740000,111,946,0,0,0,0,0
740000,147,920,0,0,0,0,0
740000,110,971,0,0,0,0,0
740000,113,971,0,0,0,0,0
740000,109,925,0,0,0,0,0
740000,131,960,0,0,0,0,0
740000,120,946,0,0,0,0,0
740000,123,897,0,0,0,0,0
740000,152,921,0,0,0,0,0
740000,136,923,0,0,0,0,0
740000,155,966,0,0,0,0,0
740000,123,949,0,0,0,0,0
740000,145,1024,0,0,0,0,0
740000,136,953,0,0,0,0,0
740000,123,945,0,0,0,0,0
760000,305,1117,0,0,0,0,0
760000,126,988,0,0,0,0,0
760000,128,943,0,0,0,0,0
760000,148,945,0,0,0,0,0
760000,146,931,0,0,0,0,0
760000,154,948,0,0,0,0,0
760000,164,937,0,0,0,0,0
760000,150,913,0,0,0,0,0
760000,151,910,0,0,0,0,0
760000,154,916,0,0,0,0,0
760000,133,926,0,0,0,0,0
760000,121,920,0,0,0,0,0
760000,144,934,0,0,0,0,0
760000,153,937,0,0,0,0,0
760000,150,898,0,0,0,0,0
760000,147,918,0,0,0,0,0
760000,145,935,0,0,0,0,0
760000,153,920,0,0,0,0,0
760000,122,925,0,0,0,0,0
760000,146,919,0,0,0,0,0
780000,277,1136,0,0,0,0,0
780000,129,919,0,0,0,0,0
780000,131,968,0,0,0,0,0
780000,152,950,0,0,0,0,0
780000,146,989,0,0,0,0,0
780000,135,952,0,0,0,0,0
780000,138,944,0,0,0,0,0
780000,119,938,0,0,0,0,0
780000,121,974,0,0,0,0,0
780000,144,922,0,0,0,0,0
780000,128,995,0,0,0,0,0
780000,128,955,0,0,0,0,0
780000,122,933,0,0,0,0,0
780000,123,950,0,0,0,0,0
780000,124,980,0,0,0,0,0
780000,141,940,0,0,0,0,0
780000,133,918,0,0,0,0,0
780000,147,933,0,0,0,0,0
780000,122,948,0,0,0,0,0
780000,146,975,0,0,0,0,0
800000,267,1070,0,0,0,0,0
800000,116,979,0,0,0,0,0
800000,114,986,0,0,0,0,0
800000,160,962,0,0,0,0,0
800000,152,948,0,0,0,0,0
800000,117,949,0,0,0,0,0
800000,150,942,0,0,0,0,0
800000,130,941,0,0,0,0,0
800000,107,926,0,0,0,0,0
800000,130,931,0,0,0,0,0
800000,137,919,0,0,0,0,0
800000,144,933,0,0,0,0,0
800000,135,906,0,0,0,0,0
800000,138,905,0,0,0,0,0
800000,138,979,0,0,0,0,0
800000,141,956,0,0,0,0,0
800000,142,932,0,0,0,0,0
800000,154,944,0,0,0,0,0
800000,115,932,0,0,0,0,0
800000,111,931,0,0,0,0,0
820000,297,1201,0,0,0,0,0
820000,140,941,0,0,0,0,0
820000,132,941,0,0,0,0,0
820000,121,927,0,0,0,0,0
820000,134,943,0,0,0,0,0
820000,125,949,0,0,0,0,0
820000,133,915,0,0,0,0,0
820000,126,928,0,0,0,0,0
820000,127,959,0,0,0,0,0
820000,145,930,0,0,0,0,0
820000,126,976,0,0,0,0,0
820000,128,930,0,0,0,0,0
820000,130,963,0,0,0,0,0
820000,135,916,0,0,0,0,0
820000,125,958,0,0,0,0,0
820000,140,975,0,0,0,0,0
820000,110,955,0,0,0,0,0
820000,140,965,0,0,0,0,0
820000,135,940,0,0,0,0,0
820000,161,926,0,0,0,0,0
840000,283,1339,0,0,0,0,0
840000,160,1018,0,0,0,0,0
840000,117,969,0,0,0,0,0
840000,121,947,0,0,0,0,0
840000,169,948,0,0,0,0,0
840000,152,960,0,0,0,0,0
840000,130,951,0,0,0,0,0
840000,124,945,0,0,0,0,0
840000,137,951,0,0,0,0,0
840000,132,941,0,0,0,0,0
840000,137,909,0,0,0,0,0
840000,115,944,0,0,0,0,0
840000,122,916,0,0,0,0,0
840000,116,960,0,0,0,0,0
840000,165,910,0,0,0,0,0
840000,128,927,0,0,0,0,0
840000,152,945,0,0,0,0,0
840000,146,943,0,0,0,0,0
840000,161,907,0,0,0,0,0
840000,129,970,0,0,0,0,0
860000,245,1197,0,0,0,0,0
860000,157,959,0,0,0,0,0
860000,143,988,0,0,0,0,0
860000,142,930,0,0,0,0,0
860000,154,928,0,0,0,0,0
860000,154,949,0,0,0,0,0
860000,168,906,0,0,0,0,0
860000,152,947,0,0,0,0,0
860000,155,974,0,0,0,0,0
860000,158,928,0,0,0,0,0
860000,160,916,0,0,0,0,0
860000,161,948,0,0,0,0,0
860000,169,947,0,0,0,0,0
860000,146,925,0,0,0,0,0
860000,143,936,0,0,0,0,0
860000,128,944,0,0,0,0,0
860000,150,933,0,0,0,0,0
860000,140,949,0,0,0,0,0
860000,124,950,0,0,0,0,0
860000,127,965,0,0,0,0,0
880000,316,1205,0,0,0,0,0
880000,147,964,0,0,0,0,0
880000,144,962,0,0,0,0,0
880000,153,958,0,0,0,0,0
880000,140,927,0,0,0,0,0
880000,121,983,0,0,0,0,0
880000,121,930,0,0,0,0,0
880000,130,926,0,0,0,0,0
880000,133,934,0,0,0,0,0
880000,119,932,0,0,0,0,0
880000,125,913,0,0,0,0,0
880000,125,930,0,0,0,0,0
880000,125,948,0,0,0,0,0
880000,135,911,0,0,0,0,0
880000,126,962,0,0,0,0,0
880000,124,946,0,0,0,0,0
880000,142,966,0,0,0,0,0
880000,128,958,0,0,0,0,0
880000,125,927,0,0,0,0,0
880000,124,921,0,0,0,0,0
900000,282,1116,0,0,0,0,0
900000,146,1006,0,0,0,0,0
900000,128,976,0,0,0,0,0
900000,154,933,0,0,0,0,0
900000,131,971,0,0,0,0,0
900000,122,964,0,0,0,0,0
900000,145,925,0,0,0,0,0
900000,130,945,0,0,0,0,0
900000,123,926,0,0,0,0,0
900000,124,934,0,0,0,0,0
900000,133,904,0,0,0,0,0
900000,126,912,0,0,0,0,0
900000,114,922,0,0,0,0,0
900000,112,910,0,0,0,0,0
900000,123,950,0,0,0,0,0
900000,125,932,0,0,0,0,0
900000,117,893,0,0,0,0,0
900000,129,911,0,0,0,0,0
900000,119,908,0,0,0,0,0
900000,122,882,0,0,0,0,0
920000,226,1218,0,0,0,0,0
920000,134,993,0,0,0,0,0
920000,142,947,0,0,0,0,0
920000,108,939,0,0,0,0,0
920000,122,968,0,0,0,0,0
920000,97,968,0,0,0,0,0
920000,141,962,0,0,0,0,0
920000,120,965,0,0,0,0,0
920000,133,913,0,0,0,0,0
920000,150,946,0,0,0,0,0
920000,141,910,0,0,0,0,0
920000,129,898,0,0,0,0,0
920000,123,902,0,0,0,0,0
920000,144,945,0,0,0,0,0
920000,118,983,0,0,0,0,0
920000,145,946,0,0,0,0,0
920000,125,942,0,0,0,0,0
920000,125,933,0,0,0,0,0
920000,117,958,0,0,0,0,0
920000,129,963,0,0,0,0,0
940000,277,1069,0,0,0,0,0
940000,133,941,0,0,0,0,0
940000,147,956,0,0,0,0,0
940000,125,964,0,0,0,0,0
940000,125,985,0,0,0,0,0
940000,124,960,0,0,0,0,0
940000,162,938,0,0,0,0,0
940000,125,952,0,0,0,0,0
940000,118,925,0,0,0,0,0
940000,155,925,0,0,0,0,0
940000,128,947,0,0,0,0,0
940000,128,940,0,0,0,0,0
940000,124,932,0,0,0,0,0
940000,116,954,0,0,0,0,0
940000,142,977,0,0,0,0,0
940000,192,1628,0,0,0,0,0
940000,160,935,0,0,0,0,0
940000,134,986,0,0,0,0,0
940000,129,984,0,0,0,0,0
940000,126,946,0,0,0,0,0
960000,241,1214,0,0,0,0,0
960000,134,959,0,0,0,0,0
960000,135,944,0,0,0,0,0
960000,141,945,0,0,0,0,0
960000,111,913,0,0,0,0,0
960000,119,949,0,0,0,0,0
960000,119,924,0,0,0,0,0
960000,117,932,0,0,0,0,0
960000,110,954,0,0,0,0,0
960000,137,951,0,0,0,0,0
960000,121,932,0,0,0,0,0
960000,116,948,0,0,0,0,0
960000,141,949,0,0,0,0,0
960000,133,955,0,0,0,0,0
960000,117,932,0,0,0,0,0
960000,113,953,0,0,0,0,0
960000,113,942,0,0,0,0,0
960000,150,925,0,0,0,0,0
960000,142,945,0,0,0,0,0
960000,130,985,0,0,0,0,0
980000,285,1138,0,0,0,0,0
980000,135,988,0,0,0,0,0
980000,109,941,0,0,0,0,0
980000,114,957,0,0,0,0,0
980000,105,975,0,0,0,0,0
980000,102,934,0,0,0,0,0
980000,141,931,0,0,0,0,0
980000,129,918,0,0,0,0,0
980000,119,929,0,0,0,0,0
980000,142,968,0,0,0,0,0
980000,132,898,0,0,0,0,0
980000,92,921,0,0,0,0,0
980000,128,908,0,0,0,0,0
980000,101,921,0,0,0,0,0
980000,101,920,0,0,0,0,0
980000,132,928,0,0,0,0,0
980000,131,915,0,0,0,0,0
980000,131,922,0,0,0,0,0
980000,143,931,0,0,0,0,0
980000,104,944,0,0,0,0,0
1000000,271,1049,0,0,0,0,0
1000000,127,963,0,0,0,0,0
1000000,154,936,0,0,0,0,0
1000000,142,963,0,0,0,0,0
1000000,134,987,0,0,0,0,0
1000000,129,964,0,0,0,0,0
1000000,135,928,0,0,0,0,0
1000000,135,920,0,0,0,0,0
1000000,119,956,0,0,0,0,0
1000000,134,955,0,0,0,0,0
1000000,135,937,0,0,0,0,0
1000000,150,970,0,0,0,0,0
1000000,127,910,0,0,0,0,0
1000000,168,950,0,0,0,0,0
1000000,140,908,0,0,0,0,0
1000000,140,957,0,0,0,0,0
1000000,143,923,0,0,0,0,0
1000000,130,973,0,0,0,0,0
1000000,147,952,0,0,0,0,0
1000000,142,944,0,0,0,0,0

Raw Storage Info
========

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    0.132
    + i        0
              µs

Reads = 0 + (0 * i)
Writes = 0 + (0 * i)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    i   mean µs  sigma µs       %
    0      0.13     0.005    3.8%
20000     0.127     0.003    2.3%
40000     0.124     0.002    1.6%
60000     0.144     0.003    2.0%
80000     0.115     0.002    1.7%
100000     0.134     0.003    2.2%
120000     0.141     0.006    4.2%
140000     0.126     0.003    2.3%
160000     0.144     0.002    1.3%
180000     0.134     0.005    3.7%
200000     0.128     0.003    2.3%
220000     0.126     0.006    4.7%
240000     0.127     0.008    6.2%
260000     0.145     0.005    3.4%
280000     0.125     0.004    3.2%
300000     0.118     0.002    1.6%
320000     0.139      0.01    7.1%
340000     0.143     0.002    1.3%
360000      0.14     0.011    7.8%
380000     0.142     0.007    4.9%
400000      0.15     0.004    2.6%
420000     0.122     0.003    2.4%
440000     0.122     0.003    2.4%
460000      0.12     0.004    3.3%
480000     0.152     0.005    3.2%
500000      0.14     0.004    2.8%
520000     0.116     0.005    4.3%
540000     0.132     0.007    5.3%
560000     0.124     0.006    4.8%
580000     0.128     0.004    3.1%
600000     0.125     0.011    8.8%
620000     0.126     0.004    3.1%
640000      0.13     0.011    8.4%
660000     0.137     0.007    5.1%
680000     0.139     0.004    2.8%
700000     0.122     0.003    2.4%
720000     0.136     0.004    2.9%
740000     0.131     0.006    4.5%
760000     0.148     0.002    1.3%
780000     0.133     0.006    4.5%
800000     0.135     0.007    5.1%
820000     0.132     0.004    3.0%
840000     0.136     0.009    6.6%
860000     0.151     0.005    3.3%
880000     0.129     0.004    3.1%
900000     0.126     0.003    2.3%
920000      0.13     0.006    4.6%
940000     0.131     0.007    5.3%
960000     0.126     0.007    5.5%
980000     0.123     0.009    7.3%
1000000     0.138     0.003    2.1%

Quality and confidence:
param     error
i             0

Model:
Time ~=    0.132
    + i        0
              µs

Reads = 0 + (0 * i)
Writes = 0 + (0 * i)

Pallet: "frame_benchmarking", Extrinsic: "division", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
i,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
0,218,1230,0,0,0,0,0
0,158,921,0,0,0,0,0
0,151,939,0,0,0,0,0
0,120,926,0,0,0,0,0
0,131,972,0,0,0,0,0
0,143,962,0,0,0,0,0
0,157,939,0,0,0,0,0
0,141,939,0,0,0,0,0
0,138,983,0,0,0,0,0
0,147,950,0,0,0,0,0
0,118,928,0,0,0,0,0
0,140,937,0,0,0,0,0
0,129,958,0,0,0,0,0
0,124,926,0,0,0,0,0
0,125,966,0,0,0,0,0
0,124,942,0,0,0,0,0
0,142,934,0,0,0,0,0
0,152,938,0,0,0,0,0
0,133,933,0,0,0,0,0
0,131,935,0,0,0,0,0
20000,219,1075,0,0,0,0,0
20000,151,919,0,0,0,0,0
20000,138,946,0,0,0,0,0
20000,138,923,0,0,0,0,0
20000,143,953,0,0,0,0,0
20000,108,999,0,0,0,0,0
20000,138,953,0,0,0,0,0
20000,115,939,0,0,0,0,0
20000,127,955,0,0,0,0,0
20000,122,969,0,0,0,0,0
20000,127,951,0,0,0,0,0
20000,127,959,0,0,0,0,0
20000,126,966,0,0,0,0,0
20000,123,917,0,0,0,0,0
20000,129,956,0,0,0,0,0
20000,132,954,0,0,0,0,0
20000,134,922,0,0,0,0,0
20000,126,968,0,0,0,0,0
20000,134,942,0,0,0,0,0
20000,135,943,0,0,0,0,0
40000,263,1156,0,0,0,0,0
40000,149,958,0,0,0,0,0
40000,143,934,0,0,0,0,0
40000,165,931,0,0,0,0,0
40000,137,945,0,0,0,0,0
40000,134,925,0,0,0,0,0
40000,136,945,0,0,0,0,0
40000,170,938,0,0,0,0,0
40000,157,960,0,0,0,0,0
40000,147,958,0,0,0,0,0
40000,157,939,0,0,0,0,0
40000,140,939,0,0,0,0,0
40000,147,898,0,0,0,0,0
40000,132,916,0,0,0,0,0
40000,156,927,0,0,0,0,0
40000,151,924,0,0,0,0,0
40000,138,952,0,0,0,0,0
40000,147,936,0,0,0,0,0
40000,116,947,0,0,0,0,0
40000,118,934,0,0,0,0,0
60000,291,1202,0,0,0,0,0
60000,154,985,0,0,0,0,0
60000,140,956,0,0,0,0,0
60000,141,946,0,0,0,0,0
60000,144,965,0,0,0,0,0
60000,137,923,0,0,0,0,0
60000,153,968,0,0,0,0,0
60000,139,956,0,0,0,0,0
60000,122,924,0,0,0,0,0
60000,123,924,0,0,0,0,0
60000,119,941,0,0,0,0,0
60000,138,920,0,0,0,0,0
60000,139,924,0,0,0,0,0
60000,138,935,0,0,0,0,0
60000,139,926,0,0,0,0,0
60000,137,955,0,0,0,0,0
60000,141,930,0,0,0,0,0
60000,152,923,0,0,0,0,0
60000,144,943,0,0,0,0,0
60000,141,913,0,0,0,0,0
80000,308,1240,0,0,0,0,0
80000,142,986,0,0,0,0,0
80000,127,952,0,0,0,0,0
80000,125,955,0,0,0,0,0
80000,127,943,0,0,0,0,0
80000,136,980,0,0,0,0,0
80000,134,963,0,0,0,0,0
80000,129,949,0,0,0,0,0
80000,143,953,0,0,0,0,0
80000,137,939,0,0,0,0,0
80000,128,976,0,0,0,0,0
80000,126,983,0,0,0,0,0
80000,128,958,0,0,0,0,0
80000,138,940,0,0,0,0,0
80000,130,911,0,0,0,0,0
80000,137,946,0,0,0,0,0
80000,159,944,0,0,0,0,0
80000,161,920,0,0,0,0,0
80000,154,936,0,0,0,0,0
80000,159,947,0,0,0,0,0
100000,250,1150,0,0,0,0,0
100000,128,963,0,0,0,0,0
100000,148,956,0,0,0,0,0
100000,165,945,0,0,0,0,0
100000,160,977,0,0,0,0,0
100000,138,918,0,0,0,0,0
100000,150,977,0,0,0,0,0
100000,126,965,0,0,0,0,0
100000,164,920,0,0,0,0,0
100000,172,924,0,0,0,0,0
100000,130,976,0,0,0,0,0
100000,118,969,0,0,0,0,0
100000,152,969,0,0,0,0,0
100000,126,946,0,0,0,0,0
100000,128,924,0,0,0,0,0
100000,123,916,0,0,0,0,0
100000,160,915,0,0,0,0,0
100000,126,957,0,0,0,0,0
100000,158,930,0,0,0,0,0
100000,154,947,0,0,0,0,0
120000,227,1146,0,0,0,0,0
120000,128,961,0,0,0,0,0
120000,152,927,0,0,0,0,0
120000,130,968,0,0,0,0,0
120000,139,924,0,0,0,0,0
120000,146,905,0,0,0,0,0
120000,161,933,0,0,0,0,0
120000,145,919,0,0,0,0,0
120000,121,963,0,0,0,0,0
120000,159,935,0,0,0,0,0
120000,138,914,0,0,0,0,0
120000,144,922,0,0,0,0,0
120000,151,912,0,0,0,0,0
120000,149,933,0,0,0,0,0
120000,139,933,0,0,0,0,0
120000,147,917,0,0,0,0,0
120000,157,910,0,0,0,0,0
120000,132,946,0,0,0,0,0
120000,125,908,0,0,0,0,0
120000,129,938,0,0,0,0,0
140000,238,1157,0,0,0,0,0
140000,144,965,0,0,0,0,0
140000,145,938,0,0,0,0,0
140000,141,923,0,0,0,0,0
140000,141,924,0,0,0,0,0
140000,137,912,0,0,0,0,0
140000,115,917,0,0,0,0,0
140000,106,917,0,0,0,0,0
140000,143,909,0,0,0,0,0
140000,135,918,0,0,0,0,0
140000,158,919,0,0,0,0,0
140000,127,937,0,0,0,0,0
140000,131,897,0,0,0,0,0
140000,146,914,0,0,0,0,0
140000,124,944,0,0,0,0,0
140000,146,912,0,0,0,0,0
140000,146,950,0,0,0,0,0
140000,137,931,0,0,0,0,0
140000,157,922,0,0,0,0,0
140000,135,903,0,0,0,0,0
160000,284,1116,0,0,0,0,0
160000,115,932,0,0,0,0,0
160000,118,968,0,0,0,0,0
160000,103,930,0,0,0,0,0
160000,112,920,0,0,0,0,0
160000,134,947,0,0,0,0,0
160000,127,977,0,0,0,0,0
160000,128,931,0,0,0,0,0
160000,129,946,0,0,0,0,0
160000,137,965,0,0,0,0,0
160000,122,919,0,0,0,0,0
160000,138,907,0,0,0,0,0
160000,140,902,0,0,0,0,0
160000,127,912,0,0,0,0,0
160000,116,934,0,0,0,0,0
160000,141,941,0,0,0,0,0
160000,153,955,0,0,0,0,0
160000,149,923,0,0,0,0,0
160000,130,924,0,0,0,0,0
160000,137,967,0,0,0,0,0
180000,224,1248,0,0,0,0,0
180000,119,997,0,0,0,0,0
180000,117,978,0,0,0,0,0
180000,151,933,0,0,0,0,0
180000,150,936,0,0,0,0,0
180000,160,947,0,0,0,0,0
180000,168,982,0,0,0,0,0
180000,148,956,0,0,0,0,0
180000,128,951,0,0,0,0,0
180000,131,964,0,0,0,0,0
180000,143,932,0,0,0,0,0
180000,140,917,0,0,0,0,0
180000,143,942,0,0,0,0,0
180000,146,944,0,0,0,0,0
180000,157,966,0,0,0,0,0
180000,153,917,0,0,0,0,0
180000,139,955,0,0,0,0,0
180000,130,951,0,0,0,0,0
180000,125,938,0,0,0,0,0
180000,137,952,0,0,0,0,0
200000,246,1196,0,0,0,0,0
200000,162,973,0,0,0,0,0
200000,146,950,0,0,0,0,0
200000,124,936,0,0,0,0,0
200000,143,931,0,0,0,0,0
200000,135,982,0,0,0,0,0
200000,157,947,0,0,0,0,0
200000,141,924,0,0,0,0,0
200000,131,966,0,0,0,0,0
200000,163,958,0,0,0,0,0
200000,127,949,0,0,0,0,0
200000,144,922,0,0,0,0,0
200000,139,939,0,0,0,0,0
200000,123,939,0,0,0,0,0
200000,146,988,0,0,0,0,0
200000,138,949,0,0,0,0,0
200000,127,959,0,0,0,0,0
200000,131,958,0,0,0,0,0
200000,140,988,0,0,0,0,0
200000,138,950,0,0,0,0,0
220000,271,1060,0,0,0,0,0
220000,121,981,0,0,0,0,0
220000,123,984,0,0,0,0,0
220000,129,957,0,0,0,0,0
220000,115,919,0,0,0,0,0
220000,119,910,0,0,0,0,0
220000,113,920,0,0,0,0,0
220000,112,920,0,0,0,0,0
220000,107,903,0,0,0,0,0
220000,126,921,0,0,0,0,0
220000,132,932,0,0,0,0,0
220000,127,958,0,0,0,0,0
220000,129,906,0,0,0,0,0
220000,123,910,0,0,0,0,0
220000,117,904,0,0,0,0,0
220000,132,916,0,0,0,0,0
220000,133,914,0,0,0,0,0
220000,126,953,0,0,0,0,0
220000,114,923,0,0,0,0,0
220000,134,919,0,0,0,0,0
240000,269,1172,0,0,0,0,0
240000,130,958,0,0,0,0,0
240000,130,972,0,0,0,0,0
240000,140,961,0,0,0,0,0
240000,116,951,0,0,0,0,0
240000,151,937,0,0,0,0,0
240000,117,917,0,0,0,0,0
240000,109,943,0,0,0,0,0
240000,118,934,0,0,0,0,0
240000,119,959,0,0,0,0,0
240000,129,920,0,0,0,0,0
240000,114,916,0,0,0,0,0
240000,110,969,0,0,0,0,0
240000,131,929,0,0,0,0,0
240000,117,921,0,0,0,0,0
240000,111,927,0,0,0,0,0
240000,120,918,0,0,0,0,0
240000,122,957,0,0,0,0,0
240000,114,948,0,0,0,0,0
240000,112,929,0,0,0,0,0
260000,265,1138,0,0,0,0,0
260000,124,944,0,0,0,0,0
260000,148,946,0,0,0,0,0
260000,141,948,0,0,0,0,0
260000,130,947,0,0,0,0,0
260000,135,965,0,0,0,0,0
260000,141,928,0,0,0,0,0
260000,136,964,0,0,0,0,0
260000,152,925,0,0,0,0,0
260000,131,966,0,0,0,0,0
260000,144,964,0,0,0,0,0
260000,138,944,0,0,0,0,0
260000,155,924,0,0,0,0,0
260000,133,970,0,0,0,0,0
260000,155,949,0,0,0,0,0
260000,155,953,0,0,0,0,0
260000,140,948,0,0,0,0,0
260000,140,983,0,0,0,0,0
260000,162,969,0,0,0,0,0
260000,137,952,0,0,0,0,0
280000,303,1274,0,0,0,0,0
280000,144,992,0,0,0,0,0
280000,144,955,0,0,0,0,0
280000,116,912,0,0,0,0,0
280000,124,924,0,0,0,0,0
280000,123,930,0,0,0,0,0
280000,153,934,0,0,0,0,0
280000,147,944,0,0,0,0,0
280000,114,922,0,0,0,0,0
280000,152,902,0,0,0,0,0
280000,146,935,0,0,0,0,0
280000,146,917,0,0,0,0,0
280000,145,898,0,0,0,0,0
280000,147,906,0,0,0,0,0
280000,136,900,0,0,0,0,0
280000,152,895,0,0,0,0,0
280000,143,915,0,0,0,0,0
280000,156,928,0,0,0,0,0
280000,149,944,0,0,0,0,0
280000,119,925,0,0,0,0,0
300000,288,1180,0,0,0,0,0
300000,152,1026,0,0,0,0,0
300000,137,936,0,0,0,0,0
300000,132,939,0,0,0,0,0
300000,145,916,0,0,0,0,0
300000,127,950,0,0,0,0,0
300000,125,959,0,0,0,0,0
300000,110,932,0,0,0,0,0
300000,129,908,0,0,0,0,0
300000,112,936,0,0,0,0,0
300000,132,914,0,0,0,0,0
300000,111,929,0,0,0,0,0
300000,131,917,0,0,0,0,0
300000,126,984,0,0,0,0,0
300000,135,944,0,0,0,0,0
300000,122,938,0,0,0,0,0
300000,150,932,0,0,0,0,0
300000,150,921,0,0,0,0,0
300000,151,940,0,0,0,0,0
300000,139,911,0,0,0,0,0
320000,257,1108,0,0,0,0,0
320000,139,948,0,0,0,0,0
320000,130,1004,0,0,0,0,0
320000,139,931,0,0,0,0,0
320000,152,951,0,0,0,0,0
320000,142,935,0,0,0,0,0
320000,147,980,0,0,0,0,0
320000,130,947,0,0,0,0,0
320000,123,955,0,0,0,0,0
320000,148,911,0,0,0,0,0
320000,134,942,0,0,0,0,0
320000,122,898,0,0,0,0,0
320000,118,944,0,0,0,0,0
320000,141,917,0,0,0,0,0
320000,113,914,0,0,0,0,0
320000,145,913,0,0,0,0,0
320000,140,941,0,0,0,0,0
320000,151,922,0,0,0,0,0
320000,142,922,0,0,0,0,0
320000,146,898,0,0,0,0,0
340000,295,1228,0,0,0,0,0
340000,119,956,0,0,0,0,0
340000,145,954,0,0,0,0,0
340000,136,959,0,0,0,0,0
340000,131,933,0,0,0,0,0
340000,137,912,0,0,0,0,0
340000,148,924,0,0,0,0,0
340000,140,901,0,0,0,0,0
340000,130,894,0,0,0,0,0
340000,132,942,0,0,0,0,0
340000,123,926,0,0,0,0,0
340000,124,938,0,0,0,0,0
340000,132,897,0,0,0,0,0
340000,133,936,0,0,0,0,0
340000,132,894,0,0,0,0,0
340000,118,921,0,0,0,0,0
340000,143,906,0,0,0,0,0
340000,145,919,0,0,0,0,0
340000,132,919,0,0,0,0,0
340000,130,914,0,0,0,0,0
360000,306,1147,0,0,0,0,0
360000,151,977,0,0,0,0,0
360000,136,948,0,0,0,0,0
360000,160,917,0,0,0,0,0
360000,149,949,0,0,0,0,0
360000,145,920,0,0,0,0,0
360000,147,933,0,0,0,0,0
360000,137,899,0,0,0,0,0
360000,217,957,0,0,0,0,0
360000,135,908,0,0,0,0,0
360000,119,939,0,0,0,0,0
360000,118,922,0,0,0,0,0
360000,108,948,0,0,0,0,0
360000,110,930,0,0,0,0,0
360000,114,955,0,0,0,0,0
360000,102,958,0,0,0,0,0
360000,122,945,0,0,0,0,0
360000,128,915,0,0,0,0,0
360000,117,949,0,0,0,0,0
360000,106,949,0,0,0,0,0
380000,293,1217,0,0,0,0,0
380000,132,951,0,0,0,0,0
380000,129,954,0,0,0,0,0
380000,131,939,0,0,0,0,0
380000,156,913,0,0,0,0,0
